route_state,stable_tag_id,stable_count,route_action,handled_turn_tags,tag_corr_active,tag_corr_sent,tag_corr_raw_deg,tag_corr_cmd_deg,camera_x_offset_cm,agv_center_deviation_cm,tag_in_gate,tag_gate_dx_px,tag_gate_dy_px,tag_k_lat_deg_per_cm,tag_k_px_deg_per_px,tag_k_yaw,pending_turn_tag_id,pending_turn_command,time_s,frame_index,tag_detected,tag_count,tag_id,lateral_offset_cm,lateral_offset_px,lateral_offset_norm,yaw_error_deg,raw_yaw_image_deg,center_x_px,center_y_px,tag_width_px,mega_time_s,mega_age_s,motion_state,last_command,mega_event,mega_heading_error_deg,mega_control_error_deg,mega_correction_rpm,mega_left_rpm,mega_right_rpm,mega_last_line
TURNING,3,3,,3,0,0,,,0.000,0.905,1,94.383,-2.801,-1.000,0.020,0.000,3,TURN_R_DEG:90.000,24.309,369,1,1,3,0.905,94.383,0.29495,-70.131,-70.131,414.383,237.199,208.549,24.124,0.185,TURNING,TURN_R_DEG:90.000,ACK:TURN_R_DEG,-67.730,-22.330,0.000,6.000,6.000,"TEL:H=-67.73,E=-22.33,C=0.00,L=6.00,R=6.00,S=0,TS=0,T=0.00,TA=0,TGT=-90.00,MODE=TURN_R"
TURNING,3,1,,3,0,0,,,0.000,0.880,1,91.320,-13.942,-1.000,0.020,0.000,3,TURN_R_DEG:90.000,24.441,371,1,1,3,0.880,91.320,0.28537,-71.519,-71.519,411.320,226.058,207.629,24.324,0.116,TURNING,TURN_R_DEG:90.000,ACK:TURN_R_DEG,-69.910,-20.220,0.000,6.000,6.000,"TEL:H=-69.91,E=-20.22,C=0.00,L=6.00,R=6.00,S=0,TS=0,T=0.00,TA=0,TGT=-90.00,MODE=TURN_R"
TURNING,3,2,,3,0,0,,,0.000,0.859,1,89.791,-19.711,-1.000,0.020,0.000,3,TURN_R_DEG:90.000,24.508,372,1,1,3,0.859,89.791,0.28060,-72.393,-72.393,409.791,220.289,209.018,24.324,0.184,TURNING,TURN_R_DEG:90.000,ACK:TURN_R_DEG,-69.910,-20.220,0.000,6.000,6.000,"TEL:H=-69.91,E=-20.22,C=0.00,L=6.00,R=6.00,S=0,TS=0,T=0.00,TA=0,TGT=-90.00,MODE=TURN_R"
TURNING,3,1,,3,0,0,,,0.000,0.820,1,85.152,-33.875,-1.000,0.020,0.000,3,TURN_R_DEG:90.000,24.709,375,1,1,3,0.820,85.152,0.26610,-74.531,-74.531,405.152,206.125,207.650,24.526,0.182,TURNING,TURN_R_DEG:90.000,ACK:TURN_R_DEG,-72.000,-18.090,0.000,6.000,6.000,"TEL:H=-72.00,E=-18.09,C=0.00,L=6.00,R=6.00,S=0,TS=0,T=0.00,TA=0,TGT=-90.00,MODE=TURN_R"
TURNING,3,1,,3,0,0,,,0.000,0.788,1,81.662,-44.137,-1.000,0.020,0.000,3,TURN_R_DEG:90.000,24.844,377,1,1,3,0.788,81.662,0.25520,-75.923,-75.923,401.662,195.863,207.173,24.729,0.116,TURNING,TURN_R_DEG:90.000,ACK:TURN_R_DEG,-74.200,-15.910,0.000,6.000,6.000,"TEL:H=-74.20,E=-15.91,C=0.00,L=6.00,R=6.00,S=0,TS=0,T=0.00,TA=0,TGT=-90.00,MODE=TURN_R"
TURNING,3,1,,3,0,0,,,0.000,0.750,1,77.698,-53.221,-1.000,0.020,0.000,3,TURN_R_DEG:90.000,24.981,379,1,1,3,0.750,77.698,0.24281,-77.442,-77.442,397.698,186.779,207.138,24.929,0.052,TURNING,TURN_R_DEG:90.000,ACK:TURN_R_DEG,-76.340,-13.770,0.000,6.000,6.000,"TEL:H=-76.34,E=-13.77,C=0.00,L=6.00,R=6.00,S=0,TS=0,T=0.00,TA=0,TGT=-90.00,MODE=TURN_R"
TURNING,3,2,,3,0,0,,,0.000,0.731,1,75.753,-57.642,-1.000,0.020,0.000,3,TURN_R_DEG:90.000,25.045,380,1,1,3,0.731,75.753,0.23673,-78.170,-78.170,395.753,182.358,207.149,24.929,0.116,TURNING,TURN_R_DEG:90.000,ACK:TURN_R_DEG,-76.340,-13.770,0.000,6.000,6.000,"TEL:H=-76.34,E=-13.77,C=0.00,L=6.00,R=6.00,S=0,TS=0,T=0.00,TA=0,TGT=-90.00,MODE=TURN_R"
TURNING,3,3,,3,0,0,,,0.000,0.711,1,73.672,-62.397,-1.000,0.020,0.000,3,TURN_R_DEG:90.000,25.113,381,1,1,3,0.711,73.672,0.23022,-78.958,-78.958,393.672,177.603,207.101,24.929,0.184,TURNING,TURN_R_DEG:90.000,ACK:TURN_R_DEG,-76.340,-13.770,0.000,6.000,6.000,"TEL:H=-76.34,E=-13.77,C=0.00,L=6.00,R=6.00,S=0,TS=0,T=0.00,TA=0,TGT=-90.00,MODE=TURN_R"
TURNING,3,4,,3,0,0,,,0.000,0.692,1,71.559,-66.627,-1.000,0.020,0.000,3,TURN_R_DEG:90.000,25.180,382,1,1,3,0.692,71.559,0.22362,-79.667,-79.667,391.559,173.373,206.848,25.130,0.050,TURNING,TURN_R_DEG:90.000,ACK:TURN_R_DEG,-78.530,-11.580,0.000,6.000,6.000,"TEL:H=-78.53,E=-11.58,C=0.00,L=6.00,R=6.00,S=0,TS=0,T=0.00,TA=0,TGT=-90.00,MODE=TURN_R"
TURNING,3,1,,3,0,0,,,0.000,0.651,1,67.197,-75.272,-1.000,0.020,0.000,3,TURN_R_DEG:90.000,25.313,384,1,1,3,0.651,67.197,0.20999,-81.142,-81.142,387.197,164.728,206.557,25.130,0.183,TURNING,TURN_R_DEG:90.000,ACK:TURN_R_DEG,-78.530,-11.580,0.000,6.000,6.000,"TEL:H=-78.53,E=-11.58,C=0.00,L=6.00,R=6.00,S=0,TS=0,T=0.00,TA=0,TGT=-90.00,MODE=TURN_R"
TURNING,3,1,,3,0,0,,,0.000,0.592,1,61.006,-85.284,-1.000,0.020,0.000,3,TURN_R_DEG:90.000,25.481,387,1,1,3,0.592,61.006,0.19065,-82.986,-82.986,381.006,154.716,206.180,25.332,0.148,TURNING,TURN_R_DEG:90.000,ACK:TURN_R_DEG,-80.730,-9.390,0.000,6.000,6.000,"TEL:H=-80.73,E=-9.39,C=0.00,L=6.00,R=6.00,S=0,TS=0,T=0.00,TA=0,TGT=-90.00,MODE=TURN_R"
TURNING,3,1,,3,0,0,,,0.000,0.525,1,54.051,-97.931,-1.000,0.020,0.000,3,TURN_R_DEG:90.000,25.685,390,1,1,3,0.525,54.051,0.16891,-85.137,-85.137,374.051,142.069,206.071,25.533,0.151,TURNING,TURN_R_DEG:90.000,ACK:TURN_R_DEG,-82.870,-7.200,0.000,6.000,6.000,"TEL:H=-82.87,E=-7.20,C=0.00,L=6.00,R=6.00,S=0,TS=0,T=0.00,TA=0,TGT=-90.00,MODE=TURN_R"
TURNING,3,1,,3,0,0,,,0.000,0.487,1,49.858,-108.122,-1.000,0.020,0.000,3,TURN_R_DEG:90.000,25.817,392,1,1,3,0.487,49.858,0.15581,-86.401,-86.401,369.858,131.878,204.947,25.735,0.082,TURNING,TURN_R_DEG:90.000,ACK:TURN_R_DEG,-84.970,-5.130,0.000,6.000,6.000,"TEL:H=-84.97,E=-5.13,C=0.00,L=6.00,R=6.00,S=0,TS=0,T=0.00,TA=0,TGT=-90.00,MODE=TURN_R"
TURNING,3,2,,3,0,0,,,0.000,0.464,1,47.494,-115.446,-1.000,0.020,0.000,3,TURN_R_DEG:90.000,25.885,393,1,1,3,0.464,47.494,0.14842,-87.032,-87.032,367.494,124.554,204.500,25.735,0.150,TURNING,TURN_R_DEG:90.000,ACK:TURN_R_DEG,-84.970,-5.130,0.000,6.000,6.000,"TEL:H=-84.97,E=-5.13,C=0.00,L=6.00,R=6.00,S=0,TS=0,T=0.00,TA=0,TGT=-90.00,MODE=TURN_R"
TURNING,3,3,,3,0,0,,,0.000,0.444,1,45.404,-119.959,-1.000,0.020,0.000,3,TURN_R_DEG:90.000,25.953,394,1,1,3,0.444,45.404,0.14189,-87.706,-87.706,365.404,120.041,204.564,25.936,0.017,TURNING,TURN_R_DEG:90.000,ACK:TURN_R_DEG,-86.790,-3.210,0.000,6.000,6.000,"TEL:H=-86.79,E=-3.21,C=0.00,L=6.00,R=6.00,S=0,TS=0,T=0.00,TA=0,TGT=-90.00,MODE=TURN_R"
TURNING,3,4,,3,0,0,,,0.000,0.420,1,42.789,-125.082,-1.000,0.020,0.000,3,TURN_R_DEG:90.000,26.021,395,1,1,3,0.420,42.789,0.13371,-88.349,-88.349,362.789,114.918,203.862,25.936,0.084,TURNING,TURN_R_DEG:90.000,ACK:TURN_R_DEG,-86.790,-3.210,0.000,6.000,6.000,"TEL:H=-86.79,E=-3.21,C=0.00,L=6.00,R=6.00,S=0,TS=0,T=0.00,TA=0,TGT=-90.00,MODE=TURN_R"
POST_TURN_FORWARD,3,5,turn_done_post_forward,3,0,0,,,0.000,0.393,1,40.097,-130.392,-1.000,0.020,0.000,3,TURN_R_DEG:90.000,26.089,396,1,1,3,0.393,40.097,0.12530,-89.050,-89.050,360.097,109.608,204.028,26.062,0.027,STOPPED,TURN_R_DEG:90.000,EVT:TURN_DONE,-86.790,-3.210,0.000,6.000,6.000,EVT:TURN_DONE
POST_TURN_FORWARD,3,6,,3,0,0,,,0.000,0.368,1,38.040,-128.077,-1.000,0.020,0.000,3,TURN_R_DEG:90.000,26.153,397,1,1,3,0.368,38.040,0.11888,-89.524,-89.524,358.040,111.923,206.499,26.099,0.054,MOVING,FWD_CM:2.000,ACK:FWD_CM,-86.790,-3.210,0.000,6.000,6.000,ACK:FWD_CM
POST_TURN_FORWARD,3,7,,3,0,0,,,0.000,0.363,1,37.465,-114.024,-1.000,0.020,0.000,3,TURN_R_DEG:90.000,26.220,398,1,1,3,0.363,37.465,0.11708,-89.607,-89.607,357.465,125.976,206.189,26.099,0.121,MOVING,FWD_CM:2.000,ACK:FWD_CM,-86.790,-3.210,0.000,6.000,6.000,ACK:FWD_CM
POST_TURN_FORWARD,3,1,,3,0,0,,,0.000,0.374,1,39.285,-67.736,-1.000,0.020,0.000,3,TURN_R_DEG:90.000,26.488,402,1,1,3,0.374,39.285,0.12276,-87.960,-87.960,359.285,172.264,210.161,26.308,0.181,MOVING,FWD_CM:2.000,ACK:FWD_CM,-0.020,0.000,0.000,6.020,6.020,"TEL:H=-0.02,E=0.00,C=0.00,L=6.02,R=6.02,S=123,TS=544,T=0.00,TA=0,TGT=0.00,MODE=FWD"
POST_TURN_FORWARD,3,2,,3,0,0,,,0.000,0.377,1,39.515,-55.524,-1.000,0.020,0.000,3,TURN_R_DEG:90.000,26.556,403,1,1,3,0.377,39.515,0.12349,-87.410,-87.410,359.515,184.476,209.389,26.508,0.048,MOVING,FWD_CM:2.000,ACK:FWD_CM,1.610,1.500,-1.500,11.120,8.120,"TEL:H=1.61,E=1.50,C=-1.50,L=11.12,R=8.12,S=368,TS=544,T=0.00,TA=0,TGT=0.00,MODE=FWD"
MOVING,3,3,tag_3_corr,3,1,1,0.791,0.791,0.000,0.372,1,39.558,-33.982,-1.000,0.020,0.000,,,26.625,404,1,1,3,0.372,39.558,0.12362,-86.857,-86.857,359.558,206.018,212.905,26.629,-0.004,STOPPED,FWD_CM:2.000,EVT:MOVE_DONE,1.610,1.500,-1.500,11.120,8.120,EVT:MOVE_DONE
MOVING,3,4,,3,1,0,0.768,0.768,0.000,0.358,1,38.392,-2.112,-1.000,0.020,0.000,,,26.692,405,1,1,3,0.358,38.392,0.11998,-86.286,-86.286,358.392,237.888,214.407,26.635,0.057,MOVING,TAG_CORR:0.79,ACK:FWD_CM,1.610,1.500,-1.500,11.120,8.120,ACK:FWD_CM
MOVING,3,1,tag_3_corr,3,1,1,0.745,0.745,0.000,0.348,1,37.250,32.244,-1.000,0.020,0.000,,,26.825,407,1,1,3,0.348,37.250,0.11641,-86.262,-86.262,357.250,272.244,213.927,26.635,0.189,MOVING,TAG_CORR:0.79,ACK:FWD_CM,1.610,1.500,-1.500,11.120,8.120,ACK:FWD_CM
MOVING,3,2,,3,1,0,0.715,0.715,0.000,0.334,1,35.760,54.518,-1.000,0.020,0.000,,,26.893,408,1,1,3,0.334,35.760,0.11175,-85.840,-85.840,355.760,294.518,214.445,26.842,0.050,MOVING,TAG_CORR:0.74,ACK:FWD_CM,0.420,0.000,0.000,5.620,5.620,"TEL:H=0.42,E=0.00,C=0.00,L=5.62,R=5.62,S=121,TS=81618,T=0.74,TA=1,TGT=0.00,MODE=FWD"
MOVING,,0,tag_corr_clear,3,0,1,,,0.000,,0,,,-1.000,0.020,0.000,,,27.128,412,0,0,,,,,,,,,,27.044,0.084,MOVING,TAG_CORR:0.74,ACK:FWD_CM,1.200,0.000,0.000,9.670,9.670,"TEL:H=1.20,E=0.00,C=0.00,L=9.67,R=9.67,S=364,TS=81618,T=0.74,TA=1,TGT=0.00,MODE=FWD"
MOVING,,0,manual_quit_stop,3,0,0,,,0.000,,0,,,-1.000,0.020,0.000,,,36.592,556,0,0,,,,,,,,,,36.517,0.076,MOVING,TAG_CORR:0.00,ACK:FWD_CM,0.460,0.000,0.000,20.000,20.000,"TEL:H=0.46,E=0.00,C=0.00,L=20.00,R=20.00,S=27691,TS=81618,T=0.00,TA=0,TGT=0.00,MODE=FWD"
