route_state,stable_tag_id,stable_count,route_action,handled_turn_tags,tag_corr_active,tag_corr_sent,tag_corr_raw_deg,tag_corr_cmd_deg,camera_x_offset_cm,agv_center_deviation_cm,tag_in_gate,tag_gate_dx_px,tag_gate_dy_px,tag_k_lat_deg_per_cm,tag_k_yaw,pending_turn_tag_id,pending_turn_command,time_s,frame_index,tag_detected,tag_count,tag_id,lateral_offset_cm,lateral_offset_px,lateral_offset_norm,yaw_error_deg,raw_yaw_image_deg,center_x_px,center_y_px,tag_width_px,mega_time_s,mega_age_s,motion_state,last_command,mega_event,mega_heading_error_deg,mega_control_error_deg,mega_correction_rpm,mega_left_rpm,mega_right_rpm,mega_last_line
IDLE,0,1,,,0,0,,,1.500,1.477,1,-2.421,22.712,1.000,0.250,,,0.033,1,1,1,0,-0.023,-2.421,-0.00757,0.249,0.249,317.579,262.712,210.571,0.001,0.032,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,2,,,0,0,,,1.500,1.477,1,-2.406,22.680,1.000,0.250,,,2.679,2,1,1,0,-0.023,-2.406,-0.00752,0.238,0.238,317.594,262.680,210.578,0.001,2.679,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,3,,,0,0,,,1.500,1.477,1,-2.416,22.699,1.000,0.250,,,2.721,3,1,1,0,-0.023,-2.416,-0.00755,0.235,0.235,317.584,262.699,210.545,0.001,2.720,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,4,,,0,0,,,1.500,1.477,1,-2.424,22.698,1.000,0.250,,,2.785,4,1,1,0,-0.023,-2.424,-0.00757,0.237,0.237,317.576,262.698,210.572,0.001,2.784,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,5,,,0,0,,,1.500,1.477,1,-2.389,22.721,1.000,0.250,,,2.855,5,1,1,0,-0.023,-2.389,-0.00747,0.239,0.239,317.611,262.721,210.565,0.001,2.854,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,6,,,0,0,,,1.500,1.477,1,-2.395,22.704,1.000,0.250,,,2.921,6,1,1,0,-0.023,-2.395,-0.00748,0.250,0.250,317.605,262.704,210.569,0.001,2.920,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,7,,,0,0,,,1.500,1.478,1,-2.364,22.707,1.000,0.250,,,2.988,7,1,1,0,-0.022,-2.364,-0.00739,0.234,0.234,317.636,262.707,210.551,0.001,2.987,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,8,,,0,0,,,1.500,1.477,1,-2.400,22.726,1.000,0.250,,,3.056,8,1,1,0,-0.023,-2.400,-0.00750,0.231,0.231,317.600,262.726,210.568,0.001,3.056,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,9,,,0,0,,,1.500,1.477,1,-2.401,22.713,1.000,0.250,,,3.120,9,1,1,0,-0.023,-2.401,-0.00750,0.231,0.231,317.599,262.713,210.574,0.001,3.120,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,10,,,0,0,,,1.500,1.477,1,-2.416,22.686,1.000,0.250,,,3.188,10,1,1,0,-0.023,-2.416,-0.00755,0.232,0.232,317.584,262.686,210.559,0.001,3.188,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,11,,,0,0,,,1.500,1.477,1,-2.425,22.696,1.000,0.250,,,3.256,11,1,1,0,-0.023,-2.425,-0.00758,0.243,0.243,317.575,262.696,210.556,0.001,3.255,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,12,,,0,0,,,1.500,1.477,1,-2.383,22.710,1.000,0.250,,,3.324,12,1,1,0,-0.023,-2.383,-0.00745,0.242,0.242,317.617,262.710,210.562,0.001,3.323,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,13,,,0,0,,,1.500,1.477,1,-2.383,22.708,1.000,0.250,,,3.388,13,1,1,0,-0.023,-2.383,-0.00745,0.239,0.239,317.617,262.708,210.558,0.001,3.387,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,14,,,0,0,,,1.500,1.477,1,-2.429,22.711,1.000,0.250,,,3.456,14,1,1,0,-0.023,-2.429,-0.00759,0.244,0.244,317.571,262.711,210.560,0.001,3.456,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,15,,,0,0,,,1.500,1.477,1,-2.435,22.678,1.000,0.250,,,3.524,15,1,1,0,-0.023,-2.435,-0.00761,0.243,0.243,317.565,262.678,210.559,0.001,3.524,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,16,,,0,0,,,1.500,1.477,1,-2.392,22.690,1.000,0.250,,,3.592,16,1,1,0,-0.023,-2.392,-0.00748,0.235,0.235,317.608,262.690,210.544,0.001,3.592,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,17,,,0,0,,,1.500,1.477,1,-2.381,22.708,1.000,0.250,,,3.660,17,1,1,0,-0.023,-2.381,-0.00744,0.220,0.220,317.619,262.708,210.559,0.001,3.659,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,18,,,0,0,,,1.500,1.477,1,-2.374,22.721,1.000,0.250,,,3.724,18,1,1,0,-0.023,-2.374,-0.00742,0.242,0.242,317.626,262.721,210.564,0.001,3.724,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,19,,,0,0,,,1.500,1.477,1,-2.373,22.695,1.000,0.250,,,3.792,19,1,1,0,-0.023,-2.373,-0.00742,0.234,0.234,317.627,262.695,210.554,0.001,3.791,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,,,0,0,,,1.500,1.477,1,-2.381,22.698,1.000,0.250,,,3.928,21,1,1,0,-0.023,-2.381,-0.00744,0.259,0.259,317.619,262.698,210.553,0.001,3.928,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,,,0,0,,,1.500,1.477,1,-2.402,22.714,1.000,0.250,,,4.060,23,1,1,0,-0.023,-2.402,-0.00750,0.259,0.259,317.598,262.714,210.559,0.001,4.059,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,2,,,0,0,,,1.500,1.477,1,-2.405,22.698,1.000,0.250,,,4.128,24,1,1,0,-0.023,-2.405,-0.00752,0.241,0.241,317.595,262.698,210.569,0.001,4.127,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,3,,,0,0,,,1.500,1.477,1,-2.386,22.712,1.000,0.250,,,4.196,25,1,1,0,-0.023,-2.386,-0.00746,0.241,0.241,317.614,262.712,210.572,0.001,4.196,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,4,,,0,0,,,1.500,1.477,1,-2.417,22.693,1.000,0.250,,,4.264,26,1,1,0,-0.023,-2.417,-0.00755,0.245,0.245,317.583,262.693,210.562,0.001,4.264,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,5,,,0,0,,,1.500,1.477,1,-2.373,22.716,1.000,0.250,,,4.328,27,1,1,0,-0.023,-2.373,-0.00742,0.240,0.240,317.627,262.716,210.580,0.001,4.328,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,6,,,0,0,,,1.500,1.477,1,-2.395,22.707,1.000,0.250,,,4.396,28,1,1,0,-0.023,-2.395,-0.00748,0.232,0.232,317.605,262.707,210.572,0.001,4.396,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,7,,,0,0,,,1.500,1.477,1,-2.396,22.713,1.000,0.250,,,4.464,29,1,1,0,-0.023,-2.396,-0.00749,0.242,0.242,317.604,262.713,210.556,0.001,4.464,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,8,,,0,0,,,1.500,1.477,1,-2.390,22.697,1.000,0.250,,,4.532,30,1,1,0,-0.023,-2.390,-0.00747,0.245,0.245,317.610,262.697,210.574,0.001,4.532,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,9,,,0,0,,,1.500,1.477,1,-2.379,22.701,1.000,0.250,,,4.600,31,1,1,0,-0.023,-2.379,-0.00743,0.243,0.243,317.621,262.701,210.561,0.001,4.600,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,,,0,0,,,1.500,1.477,1,-2.375,22.721,1.000,0.250,,,4.732,33,1,1,0,-0.023,-2.375,-0.00742,0.234,0.234,317.625,262.721,210.563,0.001,4.732,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,2,,,0,0,,,1.500,1.477,1,-2.423,22.701,1.000,0.250,,,4.800,34,1,1,0,-0.023,-2.423,-0.00757,0.241,0.241,317.577,262.701,210.574,0.001,4.800,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,3,,,0,0,,,1.500,1.477,1,-2.399,22.699,1.000,0.250,,,4.868,35,1,1,0,-0.023,-2.399,-0.00750,0.236,0.236,317.601,262.699,210.564,0.001,4.868,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,4,,,0,0,,,1.500,1.477,1,-2.390,22.704,1.000,0.250,,,4.932,36,1,1,0,-0.023,-2.390,-0.00747,0.229,0.229,317.610,262.704,210.569,0.001,4.932,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,5,,,0,0,,,1.500,1.477,1,-2.393,22.707,1.000,0.250,,,4.968,37,1,1,0,-0.023,-2.393,-0.00748,0.228,0.228,317.607,262.707,210.568,0.001,4.968,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,,,0,0,,,1.500,1.478,1,-2.366,22.728,1.000,0.250,,,5.101,39,1,1,0,-0.022,-2.366,-0.00739,0.244,0.244,317.634,262.728,210.585,0.001,5.100,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,2,,,0,0,,,1.500,1.477,1,-2.386,22.712,1.000,0.250,,,5.168,40,1,1,0,-0.023,-2.386,-0.00746,0.249,0.249,317.614,262.712,210.552,0.001,5.168,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,3,,,0,0,,,1.500,1.477,1,-2.400,22.696,1.000,0.250,,,5.236,41,1,1,0,-0.023,-2.400,-0.00750,0.232,0.232,317.600,262.696,210.557,0.001,5.236,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,4,,,0,0,,,1.500,1.478,1,-2.360,22.730,1.000,0.250,,,5.304,42,1,1,0,-0.022,-2.360,-0.00738,0.245,0.245,317.640,262.730,210.567,0.001,5.304,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,5,,,0,0,,,1.500,1.477,1,-2.397,22.716,1.000,0.250,,,5.372,43,1,1,0,-0.023,-2.397,-0.00749,0.248,0.248,317.603,262.716,210.556,0.001,5.372,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,6,,,0,0,,,1.500,1.477,1,-2.382,22.727,1.000,0.250,,,5.436,44,1,1,0,-0.023,-2.382,-0.00744,0.242,0.242,317.618,262.727,210.556,0.001,5.436,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,7,,,0,0,,,1.500,1.477,1,-2.431,22.689,1.000,0.250,,,5.505,45,1,1,0,-0.023,-2.431,-0.00760,0.247,0.247,317.569,262.689,210.582,0.001,5.504,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,8,,,0,0,,,1.500,1.478,1,-2.355,22.726,1.000,0.250,,,5.572,46,1,1,0,-0.022,-2.355,-0.00736,0.234,0.234,317.645,262.726,210.558,0.001,5.572,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,9,,,0,0,,,1.500,1.477,1,-2.402,22.709,1.000,0.250,,,5.640,47,1,1,0,-0.023,-2.402,-0.00751,0.238,0.238,317.598,262.709,210.573,0.001,5.640,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,10,,,0,0,,,1.500,1.477,1,-2.381,22.715,1.000,0.250,,,5.708,48,1,1,0,-0.023,-2.381,-0.00744,0.244,0.244,317.619,262.715,210.567,0.001,5.708,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,11,,,0,0,,,1.500,1.478,1,-2.363,22.720,1.000,0.250,,,5.773,49,1,1,0,-0.022,-2.363,-0.00738,0.231,0.231,317.637,262.720,210.574,0.001,5.772,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,,,0,0,,,1.500,1.477,1,-2.376,22.706,1.000,0.250,,,5.908,51,1,1,0,-0.023,-2.376,-0.00743,0.241,0.241,317.624,262.706,210.557,0.001,5.908,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,2,,,0,0,,,1.500,1.477,1,-2.393,22.724,1.000,0.250,,,5.976,52,1,1,0,-0.023,-2.393,-0.00748,0.222,0.222,317.607,262.724,210.566,0.001,5.976,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,3,,,0,0,,,1.500,1.477,1,-2.381,22.711,1.000,0.250,,,6.041,53,1,1,0,-0.023,-2.381,-0.00744,0.243,0.243,317.619,262.711,210.567,0.001,6.040,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,4,,,0,0,,,1.500,1.478,1,-2.362,22.719,1.000,0.250,,,6.108,54,1,1,0,-0.022,-2.362,-0.00738,0.219,0.219,317.638,262.719,210.579,0.001,6.108,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,5,,,0,0,,,1.500,1.477,1,-2.370,22.711,1.000,0.250,,,6.177,55,1,1,0,-0.023,-2.370,-0.00741,0.211,0.211,317.630,262.711,210.545,0.001,6.176,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,6,,,0,0,,,1.500,1.477,1,-2.379,22.711,1.000,0.250,,,6.244,56,1,1,0,-0.023,-2.379,-0.00743,0.234,0.234,317.621,262.711,210.569,0.001,6.244,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,7,,,0,0,,,1.500,1.477,1,-2.374,22.705,1.000,0.250,,,6.313,57,1,1,0,-0.023,-2.374,-0.00742,0.220,0.220,317.626,262.705,210.556,0.001,6.312,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,8,,,0,0,,,1.500,1.477,1,-2.386,22.709,1.000,0.250,,,6.376,58,1,1,0,-0.023,-2.386,-0.00746,0.246,0.246,317.614,262.709,210.574,0.001,6.376,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,9,,,0,0,,,1.500,1.477,1,-2.370,22.710,1.000,0.250,,,6.445,59,1,1,0,-0.023,-2.370,-0.00741,0.250,0.250,317.630,262.710,210.573,0.001,6.444,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,10,,,0,0,,,1.500,1.477,1,-2.388,22.717,1.000,0.250,,,6.512,60,1,1,0,-0.023,-2.388,-0.00746,0.244,0.244,317.612,262.717,210.566,0.001,6.512,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,,,0,0,,,1.500,1.478,1,-2.360,22.708,1.000,0.250,,,6.644,62,1,1,0,-0.022,-2.360,-0.00738,0.227,0.227,317.640,262.708,210.565,0.001,6.644,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,2,,,0,0,,,1.500,1.477,1,-2.397,22.706,1.000,0.250,,,6.680,63,1,1,0,-0.023,-2.397,-0.00749,0.228,0.228,317.603,262.706,210.554,0.001,6.680,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,3,,,0,0,,,1.500,1.478,1,-2.357,22.725,1.000,0.250,,,6.748,64,1,1,0,-0.022,-2.357,-0.00737,0.242,0.242,317.643,262.725,210.557,0.001,6.748,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,4,,,0,0,,,1.500,1.477,1,-2.372,22.721,1.000,0.250,,,6.812,65,1,1,0,-0.023,-2.372,-0.00741,0.243,0.243,317.628,262.721,210.570,0.001,6.812,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,5,,,0,0,,,1.500,1.477,1,-2.380,22.712,1.000,0.250,,,6.880,66,1,1,0,-0.023,-2.380,-0.00744,0.234,0.234,317.620,262.712,210.556,0.001,6.880,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,6,,,0,0,,,1.500,1.478,1,-2.344,22.730,1.000,0.250,,,6.949,67,1,1,0,-0.022,-2.344,-0.00732,0.228,0.228,317.656,262.730,210.572,0.001,6.948,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,7,,,0,0,,,1.500,1.477,1,-2.374,22.712,1.000,0.250,,,7.016,68,1,1,0,-0.023,-2.374,-0.00742,0.225,0.225,317.626,262.712,210.544,0.001,7.016,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,8,,,0,0,,,1.500,1.478,1,-2.342,22.742,1.000,0.250,,,7.085,69,1,1,0,-0.022,-2.342,-0.00732,0.249,0.249,317.658,262.742,210.571,0.001,7.084,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,9,,,0,0,,,1.500,1.478,1,-2.349,22.719,1.000,0.250,,,7.149,70,1,1,0,-0.022,-2.349,-0.00734,0.232,0.232,317.651,262.719,210.568,0.001,7.148,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,10,,,0,0,,,1.500,1.478,1,-2.343,22.720,1.000,0.250,,,7.217,71,1,1,0,-0.022,-2.343,-0.00732,0.222,0.222,317.657,262.720,210.558,0.001,7.216,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,11,,,0,0,,,1.500,1.477,1,-2.377,22.712,1.000,0.250,,,7.284,72,1,1,0,-0.023,-2.377,-0.00743,0.216,0.216,317.623,262.712,210.561,0.001,7.284,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,12,,,0,0,,,1.500,1.477,1,-2.373,22.713,1.000,0.250,,,7.353,73,1,1,0,-0.023,-2.373,-0.00742,0.226,0.226,317.627,262.713,210.556,0.001,7.352,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,13,,,0,0,,,1.500,1.477,1,-2.374,22.708,1.000,0.250,,,7.420,74,1,1,0,-0.023,-2.374,-0.00742,0.220,0.220,317.626,262.708,210.551,0.001,7.420,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,14,,,0,0,,,1.500,1.477,1,-2.385,22.706,1.000,0.250,,,7.485,75,1,1,0,-0.023,-2.385,-0.00745,0.236,0.236,317.615,262.706,210.559,0.001,7.484,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,15,,,0,0,,,1.500,1.478,1,-2.357,22.723,1.000,0.250,,,7.552,76,1,1,0,-0.022,-2.357,-0.00737,0.229,0.229,317.643,262.723,210.567,0.001,7.552,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,16,,,0,0,,,1.500,1.478,1,-2.366,22.714,1.000,0.250,,,7.621,77,1,1,0,-0.022,-2.366,-0.00740,0.227,0.227,317.634,262.714,210.568,0.001,7.620,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,17,,,0,0,,,1.500,1.477,1,-2.369,22.736,1.000,0.250,,,7.689,78,1,1,0,-0.023,-2.369,-0.00740,0.240,0.240,317.631,262.736,210.548,0.001,7.688,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,18,,,0,0,,,1.500,1.478,1,-2.348,22.716,1.000,0.250,,,7.753,79,1,1,0,-0.022,-2.348,-0.00734,0.240,0.240,317.652,262.716,210.563,0.001,7.752,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,19,,,0,0,,,1.500,1.477,1,-2.387,22.711,1.000,0.250,,,7.821,80,1,1,0,-0.023,-2.387,-0.00746,0.232,0.232,317.613,262.711,210.551,0.001,7.820,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,20,,,0,0,,,1.500,1.478,1,-2.345,22.725,1.000,0.250,,,7.889,81,1,1,0,-0.022,-2.345,-0.00733,0.235,0.235,317.655,262.725,210.556,0.001,7.888,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,21,,,0,0,,,1.500,1.478,1,-2.358,22.730,1.000,0.250,,,7.960,82,1,1,0,-0.022,-2.358,-0.00737,0.232,0.232,317.642,262.730,210.576,0.001,7.959,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,22,,,0,0,,,1.500,1.477,1,-2.383,22.717,1.000,0.250,,,8.025,83,1,1,0,-0.023,-2.383,-0.00745,0.231,0.231,317.617,262.717,210.562,0.001,8.024,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,23,,,0,0,,,1.500,1.477,1,-2.381,22.731,1.000,0.250,,,8.089,84,1,1,0,-0.023,-2.381,-0.00744,0.222,0.222,317.619,262.731,210.575,0.001,8.088,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,24,,,0,0,,,1.500,1.478,1,-2.365,22.753,1.000,0.250,,,8.157,85,1,1,0,-0.022,-2.365,-0.00739,0.231,0.231,317.635,262.753,210.579,0.001,8.156,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,25,,,0,0,,,1.500,1.478,1,-2.349,22.716,1.000,0.250,,,8.225,86,1,1,0,-0.022,-2.349,-0.00734,0.237,0.237,317.651,262.716,210.566,0.001,8.224,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,26,,,0,0,,,1.500,1.478,1,-2.353,22.714,1.000,0.250,,,8.293,87,1,1,0,-0.022,-2.353,-0.00735,0.239,0.239,317.647,262.714,210.565,0.001,8.292,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,27,,,0,0,,,1.500,1.478,1,-2.354,22.715,1.000,0.250,,,8.357,88,1,1,0,-0.022,-2.354,-0.00736,0.235,0.235,317.646,262.715,210.561,0.001,8.356,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,28,,,0,0,,,1.500,1.478,1,-2.345,22.732,1.000,0.250,,,8.393,89,1,1,0,-0.022,-2.345,-0.00733,0.235,0.235,317.655,262.732,210.531,0.001,8.392,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,29,,,0,0,,,1.500,1.478,1,-2.338,22.734,1.000,0.250,,,8.461,90,1,1,0,-0.022,-2.338,-0.00731,0.237,0.237,317.662,262.734,210.563,0.001,8.460,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,30,,,0,0,,,1.500,1.478,1,-2.349,22.734,1.000,0.250,,,8.525,91,1,1,0,-0.022,-2.349,-0.00734,0.228,0.228,317.651,262.734,210.559,0.001,8.524,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,,,0,0,,,1.500,1.478,1,-2.360,22.727,1.000,0.250,,,8.661,93,1,1,0,-0.022,-2.360,-0.00738,0.235,0.235,317.640,262.727,210.564,0.001,8.660,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,2,,,0,0,,,1.500,1.478,1,-2.356,22.718,1.000,0.250,,,8.729,94,1,1,0,-0.022,-2.356,-0.00736,0.234,0.234,317.644,262.718,210.547,0.001,8.728,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,3,,,0,0,,,1.500,1.478,1,-2.349,22.729,1.000,0.250,,,8.797,95,1,1,0,-0.022,-2.349,-0.00734,0.230,0.230,317.651,262.729,210.566,0.001,8.796,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,4,,,0,0,,,1.500,1.478,1,-2.330,22.731,1.000,0.250,,,8.861,96,1,1,0,-0.022,-2.330,-0.00728,0.226,0.226,317.670,262.731,210.557,0.001,8.860,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,5,,,0,0,,,1.500,1.478,1,-2.333,22.734,1.000,0.250,,,8.929,97,1,1,0,-0.022,-2.333,-0.00729,0.245,0.245,317.667,262.734,210.566,0.001,8.928,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,,,0,0,,,1.500,1.478,1,-2.325,22.730,1.000,0.250,,,9.065,99,1,1,0,-0.022,-2.325,-0.00727,0.230,0.230,317.675,262.730,210.559,0.001,9.064,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,2,,,0,0,,,1.500,1.478,1,-2.315,22.740,1.000,0.250,,,9.133,100,1,1,0,-0.022,-2.315,-0.00723,0.239,0.239,317.685,262.740,210.577,0.001,9.132,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,3,,,0,0,,,1.500,1.478,1,-2.314,22.748,1.000,0.250,,,9.197,101,1,1,0,-0.022,-2.314,-0.00723,0.220,0.220,317.686,262.748,210.561,0.001,9.196,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,4,,,0,0,,,1.500,1.478,1,-2.317,22.743,1.000,0.250,,,9.265,102,1,1,0,-0.022,-2.317,-0.00724,0.233,0.233,317.683,262.743,210.562,0.001,9.264,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,5,,,0,0,,,1.500,1.478,1,-2.357,22.728,1.000,0.250,,,9.333,103,1,1,0,-0.022,-2.357,-0.00736,0.234,0.234,317.643,262.728,210.569,0.001,9.332,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,6,,,0,0,,,1.500,1.478,1,-2.368,22.739,1.000,0.250,,,9.401,104,1,1,0,-0.022,-2.368,-0.00740,0.216,0.216,317.632,262.739,210.551,0.001,9.400,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,7,,,0,0,,,1.500,1.478,1,-2.354,22.723,1.000,0.250,,,9.465,105,1,1,0,-0.022,-2.354,-0.00736,0.214,0.214,317.646,262.723,210.561,0.001,9.464,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,8,,,0,0,,,1.500,1.478,1,-2.332,22.720,1.000,0.250,,,9.534,106,1,1,0,-0.022,-2.332,-0.00729,0.253,0.253,317.668,262.720,210.549,0.001,9.533,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,9,,,0,0,,,1.500,1.478,1,-2.332,22.736,1.000,0.250,,,9.601,107,1,1,0,-0.022,-2.332,-0.00729,0.225,0.225,317.668,262.736,210.553,0.001,9.600,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,,,0,0,,,1.500,1.478,1,-2.331,22.734,1.000,0.250,,,9.869,111,1,1,0,-0.022,-2.331,-0.00728,0.227,0.227,317.669,262.734,210.563,0.001,9.868,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,2,,,0,0,,,1.500,1.478,1,-2.311,22.744,1.000,0.250,,,9.937,112,1,1,0,-0.022,-2.311,-0.00722,0.236,0.236,317.689,262.744,210.567,0.001,9.936,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,3,,,0,0,,,1.500,1.477,1,-2.376,22.725,1.000,0.250,,,10.005,113,1,1,0,-0.023,-2.376,-0.00743,0.236,0.236,317.624,262.725,210.558,0.001,10.004,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,4,,,0,0,,,1.500,1.478,1,-2.343,22.724,1.000,0.250,,,10.070,114,1,1,0,-0.022,-2.343,-0.00732,0.226,0.226,317.657,262.724,210.572,0.001,10.069,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,5,,,0,0,,,1.500,1.478,1,-2.349,22.733,1.000,0.250,,,10.107,115,1,1,0,-0.022,-2.349,-0.00734,0.210,0.210,317.651,262.733,210.578,0.001,10.106,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,6,,,0,0,,,1.500,1.478,1,-2.308,22.732,1.000,0.250,,,10.177,116,1,1,0,-0.022,-2.308,-0.00721,0.233,0.233,317.692,262.732,210.553,0.001,10.176,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,7,,,0,0,,,1.500,1.478,1,-2.328,22.753,1.000,0.250,,,10.237,117,1,1,0,-0.022,-2.328,-0.00728,0.233,0.233,317.672,262.753,210.582,0.001,10.236,STOPPED,,EVT:READY,,,,,,EVT:READY
