time_s,frame_index,tag_detected,tag_count,tag_id,lateral_offset_cm,lateral_offset_px,lateral_offset_norm,yaw_error_deg,raw_yaw_image_deg,center_x_px,center_y_px,tag_width_px,mega_time_s,mega_age_s,motion_state,last_command,mega_event,mega_heading_error_deg,mega_control_error_deg,mega_correction_rpm,mega_left_rpm,mega_right_rpm,mega_last_line
1.796,1,1,1,0,0.006,0.597,0.00186,-179.957,0.043,320.597,201.752,207.012,0.001,1.795,STOPPED,,EVT:CALIBRATING,,,,,,EVT:CALIBRATING
1.931,2,1,1,0,0.006,0.616,0.00192,-179.946,0.054,320.616,201.747,207.019,0.001,1.930,STOPPED,,EVT:CALIBRATING,,,,,,EVT:CALIBRATING
1.944,3,1,1,0,0.006,0.587,0.00184,-179.958,0.042,320.587,201.749,207.023,0.001,1.943,STOPPED,,EVT:CALIBRATING,,,,,,EVT:CALIBRATING
1.953,4,1,1,0,0.005,0.557,0.00174,-179.965,0.035,320.557,201.752,207.009,0.001,1.952,STOPPED,,EVT:CALIBRATING,,,,,,EVT:CALIBRATING
1.965,5,1,1,0,0.006,0.601,0.00188,-179.949,0.051,320.601,201.752,207.013,0.001,1.965,STOPPED,,EVT:CALIBRATING,,,,,,EVT:CALIBRATING
1.975,6,1,1,0,0.006,0.599,0.00187,-179.959,0.041,320.599,201.764,207.023,0.001,1.975,STOPPED,,EVT:CALIBRATING,,,,,,EVT:CALIBRATING
1.996,7,1,1,0,0.006,0.585,0.00183,-179.958,0.042,320.585,201.756,207.014,0.001,1.995,STOPPED,,EVT:CALIBRATING,,,,,,EVT:CALIBRATING
2.031,8,1,1,0,0.005,0.566,0.00177,-179.947,0.053,320.566,201.749,207.012,0.001,2.031,STOPPED,,EVT:CALIBRATING,,,,,,EVT:CALIBRATING
2.063,9,1,1,0,0.006,0.594,0.00186,-179.959,0.041,320.594,201.740,207.009,0.001,2.063,STOPPED,,EVT:CALIBRATING,,,,,,EVT:CALIBRATING
2.095,10,1,1,0,0.006,0.618,0.00193,-179.953,0.047,320.618,201.746,207.018,0.001,2.095,STOPPED,,EVT:CALIBRATING,,,,,,EVT:CALIBRATING
2.132,11,1,1,0,0.006,0.604,0.00189,-179.949,0.051,320.604,201.728,207.018,0.001,2.131,STOPPED,,EVT:CALIBRATING,,,,,,EVT:CALIBRATING
2.164,12,1,1,0,0.006,0.602,0.00188,-179.955,0.045,320.602,201.748,207.013,0.001,2.163,STOPPED,,EVT:CALIBRATING,,,,,,EVT:CALIBRATING
2.199,13,1,1,0,0.006,0.580,0.00181,-179.961,0.039,320.580,201.739,207.013,0.001,2.199,STOPPED,,EVT:CALIBRATING,,,,,,EVT:CALIBRATING
2.232,14,1,1,0,0.006,0.601,0.00188,-179.949,0.051,320.601,201.751,207.010,0.001,2.231,STOPPED,,EVT:CALIBRATING,,,,,,EVT:CALIBRATING
2.263,15,1,1,0,0.006,0.602,0.00188,-179.949,0.051,320.602,201.744,207.013,0.001,2.263,STOPPED,,EVT:CALIBRATING,,,,,,EVT:CALIBRATING
2.300,16,1,1,0,0.006,0.596,0.00186,-179.958,0.042,320.596,201.747,207.013,0.001,2.299,STOPPED,,EVT:CALIBRATING,,,,,,EVT:CALIBRATING
2.331,17,1,1,0,0.006,0.600,0.00187,-179.953,0.047,320.600,201.726,207.005,0.001,2.331,STOPPED,,EVT:CALIBRATING,,,,,,EVT:CALIBRATING
2.367,18,1,1,0,0.006,0.585,0.00183,-179.947,0.053,320.585,201.737,207.013,0.001,2.367,STOPPED,,EVT:CALIBRATING,,,,,,EVT:CALIBRATING
2.403,19,1,1,0,0.006,0.594,0.00186,-179.942,0.058,320.594,201.744,207.013,0.001,2.402,STOPPED,,EVT:CALIBRATING,,,,,,EVT:CALIBRATING
2.432,20,1,1,0,0.006,0.582,0.00182,-179.934,0.066,320.582,201.746,207.012,0.001,2.431,STOPPED,,EVT:CALIBRATING,,,,,,EVT:CALIBRATING
2.468,21,1,1,0,0.005,0.568,0.00178,-179.954,0.046,320.568,201.743,207.016,0.001,2.467,STOPPED,,EVT:CALIBRATING,,,,,,EVT:CALIBRATING
2.500,22,1,1,0,0.006,0.601,0.00188,-179.945,0.055,320.601,201.728,207.013,0.001,2.499,STOPPED,,EVT:CALIBRATING,,,,,,EVT:CALIBRATING
2.535,23,1,1,0,0.006,0.591,0.00185,-179.953,0.047,320.591,201.733,207.011,2.512,0.024,STOPPED,,EVT:READY,,,,,,EVT:READY
2.568,24,1,1,0,0.005,0.565,0.00176,-179.952,0.048,320.565,201.738,207.009,2.512,0.056,STOPPED,,EVT:READY,,,,,,EVT:READY
2.599,25,1,1,0,0.006,0.611,0.00191,-179.944,0.056,320.611,201.742,207.014,2.512,0.088,STOPPED,,EVT:READY,,,,,,EVT:READY
2.636,26,1,1,0,0.006,0.588,0.00184,-179.947,0.053,320.588,201.748,207.013,2.512,0.124,STOPPED,,EVT:READY,,,,,,EVT:READY
2.668,27,1,1,0,0.006,0.598,0.00187,-179.951,0.049,320.598,201.729,207.013,2.512,0.156,STOPPED,,EVT:READY,,,,,,EVT:READY
2.704,28,1,1,0,0.006,0.596,0.00186,-179.952,0.048,320.596,201.742,207.012,2.512,0.192,STOPPED,,EVT:READY,,,,,,EVT:READY
2.739,29,1,1,0,0.006,0.580,0.00181,-179.959,0.041,320.580,201.738,207.008,2.512,0.227,STOPPED,,EVT:READY,,,,,,EVT:READY
2.768,30,1,1,0,0.006,0.599,0.00187,-179.953,0.047,320.599,201.739,207.008,2.512,0.256,STOPPED,,EVT:READY,,,,,,EVT:READY
2.807,31,1,1,0,0.006,0.580,0.00181,-179.951,0.049,320.580,201.752,207.015,2.512,0.295,STOPPED,,EVT:READY,,,,,,EVT:READY
2.836,32,1,1,0,0.006,0.600,0.00187,-179.947,0.053,320.600,201.723,207.014,2.512,0.324,STOPPED,,EVT:READY,,,,,,EVT:READY
2.873,33,1,1,0,0.006,0.603,0.00188,-179.948,0.052,320.603,201.730,207.007,2.512,0.361,STOPPED,,EVT:READY,,,,,,EVT:READY
2.904,34,1,1,0,0.006,0.595,0.00186,-179.940,0.060,320.595,201.736,207.018,2.512,0.392,STOPPED,,EVT:READY,,,,,,EVT:READY
2.939,35,1,1,0,0.006,0.589,0.00184,-179.964,0.036,320.589,201.733,207.012,2.512,0.427,STOPPED,,EVT:READY,,,,,,EVT:READY
2.971,36,1,1,0,0.006,0.593,0.00185,-179.950,0.050,320.593,201.742,207.016,2.512,0.460,STOPPED,,EVT:READY,,,,,,EVT:READY
3.004,37,1,1,0,0.006,0.612,0.00191,-179.941,0.059,320.612,201.726,207.013,2.512,0.492,STOPPED,,EVT:READY,,,,,,EVT:READY
3.036,38,1,1,0,0.006,0.597,0.00187,-179.940,0.060,320.597,201.737,207.013,2.512,0.524,STOPPED,,EVT:READY,,,,,,EVT:READY
3.071,39,1,1,0,0.006,0.600,0.00187,-179.966,0.034,320.600,201.746,207.015,2.512,0.560,STOPPED,,EVT:READY,,,,,,EVT:READY
3.104,40,1,1,0,0.006,0.588,0.00184,-179.950,0.050,320.588,201.727,207.010,2.512,0.592,STOPPED,,EVT:READY,,,,,,EVT:READY
3.143,41,1,1,0,0.006,0.587,0.00184,-179.957,0.043,320.587,201.741,207.014,2.512,0.631,STOPPED,,EVT:READY,,,,,,EVT:READY
3.172,42,1,1,0,0.006,0.593,0.00185,-179.946,0.054,320.593,201.728,207.015,2.512,0.660,STOPPED,,EVT:READY,,,,,,EVT:READY
3.204,43,1,1,0,0.006,0.614,0.00192,-179.951,0.049,320.614,201.743,207.014,2.512,0.692,STOPPED,,EVT:READY,,,,,,EVT:READY
3.240,44,1,1,0,0.006,0.585,0.00183,-179.945,0.055,320.585,201.736,207.019,2.512,0.728,STOPPED,,EVT:READY,,,,,,EVT:READY
3.272,45,1,1,0,0.006,0.600,0.00187,-179.949,0.051,320.600,201.744,207.018,2.512,0.760,STOPPED,,EVT:READY,,,,,,EVT:READY
3.307,46,1,1,0,0.006,0.578,0.00181,-179.957,0.043,320.578,201.732,207.014,2.512,0.796,STOPPED,,EVT:READY,,,,,,EVT:READY
3.340,47,1,1,0,0.006,0.587,0.00183,-179.946,0.054,320.587,201.729,207.014,2.512,0.828,STOPPED,,EVT:READY,,,,,,EVT:READY
3.375,48,1,1,0,0.006,0.594,0.00186,-179.933,0.067,320.594,201.735,207.013,2.512,0.863,STOPPED,,EVT:READY,,,,,,EVT:READY
3.408,49,1,1,0,0.006,0.598,0.00187,-179.949,0.051,320.598,201.727,207.010,2.512,0.896,STOPPED,,EVT:READY,,,,,,EVT:READY
3.440,50,1,1,0,0.006,0.597,0.00186,-179.953,0.047,320.597,201.720,207.009,2.512,0.928,STOPPED,,EVT:READY,,,,,,EVT:READY
3.476,51,1,1,0,0.006,0.603,0.00188,-179.945,0.055,320.603,201.725,207.014,2.512,0.964,STOPPED,,EVT:READY,,,,,,EVT:READY
3.508,52,1,1,0,0.006,0.612,0.00191,-179.943,0.057,320.612,201.721,207.013,2.512,0.996,STOPPED,,EVT:READY,,,,,,EVT:READY
3.540,53,1,1,0,0.006,0.604,0.00189,-179.945,0.055,320.604,201.745,207.008,2.512,1.028,STOPPED,,EVT:READY,,,,,,EVT:READY
3.576,54,1,1,0,0.006,0.604,0.00189,-179.949,0.051,320.604,201.725,207.010,2.512,1.064,STOPPED,,EVT:READY,,,,,,EVT:READY
3.608,55,1,1,0,0.006,0.580,0.00181,-179.949,0.051,320.580,201.728,207.010,2.512,1.096,STOPPED,,EVT:READY,,,,,,EVT:READY
3.644,56,1,1,0,0.006,0.591,0.00185,-179.955,0.045,320.591,201.735,207.012,2.512,1.132,STOPPED,,EVT:READY,,,,,,EVT:READY
3.676,57,1,1,0,0.006,0.582,0.00182,-179.948,0.052,320.582,201.725,207.015,2.512,1.164,STOPPED,,EVT:READY,,,,,,EVT:READY
3.708,58,1,1,0,0.006,0.607,0.00190,-179.938,0.062,320.607,201.737,207.011,2.512,1.196,STOPPED,,EVT:READY,,,,,,EVT:READY
3.747,59,1,1,0,0.006,0.587,0.00184,-179.942,0.058,320.587,201.730,207.010,2.512,1.235,STOPPED,,EVT:READY,,,,,,EVT:READY
3.776,60,1,1,0,0.006,0.610,0.00191,-179.942,0.058,320.610,201.719,207.012,2.512,1.264,STOPPED,,EVT:READY,,,,,,EVT:READY
3.808,61,1,1,0,0.006,0.599,0.00187,-179.951,0.049,320.599,201.729,207.012,2.512,1.296,STOPPED,,EVT:READY,,,,,,EVT:READY
3.845,62,1,1,0,0.006,0.608,0.00190,-179.945,0.055,320.608,201.719,207.016,2.512,1.333,STOPPED,,EVT:READY,,,,,,EVT:READY
3.877,63,1,1,0,0.006,0.606,0.00189,-179.951,0.049,320.606,201.716,207.012,2.512,1.365,STOPPED,,EVT:READY,,,,,,EVT:READY
3.912,64,1,1,0,0.006,0.595,0.00186,-179.953,0.047,320.595,201.730,207.014,2.512,1.400,STOPPED,,EVT:READY,,,,,,EVT:READY
3.943,65,1,1,0,0.006,0.626,0.00196,-179.938,0.062,320.626,201.726,207.011,2.512,1.432,STOPPED,,EVT:READY,,,,,,EVT:READY
3.976,66,1,1,0,0.006,0.592,0.00185,-179.958,0.042,320.592,201.726,207.010,2.512,1.464,STOPPED,,EVT:READY,,,,,,EVT:READY
4.012,67,1,1,0,0.006,0.589,0.00184,-179.955,0.045,320.589,201.720,207.013,2.512,1.500,STOPPED,,EVT:READY,,,,,,EVT:READY
4.044,68,1,1,0,0.006,0.611,0.00191,-179.942,0.058,320.611,201.717,207.010,2.512,1.532,STOPPED,,EVT:READY,,,,,,EVT:READY
4.080,69,1,1,0,0.006,0.618,0.00193,-179.939,0.061,320.618,201.728,207.017,2.512,1.568,STOPPED,,EVT:READY,,,,,,EVT:READY
4.112,70,1,1,0,0.006,0.602,0.00188,-179.938,0.062,320.602,201.715,207.013,2.512,1.600,STOPPED,,EVT:READY,,,,,,EVT:READY
4.144,71,1,1,0,0.006,0.590,0.00184,-179.958,0.042,320.590,201.715,207.008,2.512,1.632,STOPPED,,EVT:READY,,,,,,EVT:READY
4.180,72,1,1,0,0.006,0.605,0.00189,-179.950,0.050,320.605,201.714,207.017,2.512,1.668,STOPPED,,EVT:READY,,,,,,EVT:READY
4.212,73,1,1,0,0.006,0.602,0.00188,-179.946,0.054,320.602,201.716,207.014,2.512,1.700,STOPPED,,EVT:READY,,,,,,EVT:READY
4.248,74,1,1,0,0.006,0.608,0.00190,-179.943,0.057,320.608,201.722,207.013,2.512,1.736,STOPPED,,EVT:READY,,,,,,EVT:READY
4.280,75,1,1,0,0.006,0.606,0.00189,-179.946,0.054,320.606,201.720,207.017,2.512,1.768,STOPPED,,EVT:READY,,,,,,EVT:READY
4.312,76,1,1,0,0.006,0.609,0.00190,-179.943,0.057,320.609,201.719,207.015,2.512,1.800,STOPPED,,EVT:READY,,,,,,EVT:READY
4.348,77,1,1,0,0.006,0.583,0.00182,-179.961,0.039,320.583,201.713,207.015,2.512,1.836,STOPPED,,EVT:READY,,,,,,EVT:READY
4.380,78,1,1,0,0.006,0.604,0.00189,-179.948,0.052,320.604,201.717,207.011,2.512,1.868,STOPPED,,EVT:READY,,,,,,EVT:READY
4.416,79,1,1,0,0.006,0.591,0.00185,-179.948,0.052,320.591,201.720,207.009,2.512,1.904,STOPPED,,EVT:READY,,,,,,EVT:READY
4.448,80,1,1,0,0.006,0.595,0.00186,-179.941,0.059,320.595,201.727,207.012,2.512,1.936,STOPPED,,EVT:READY,,,,,,EVT:READY
4.480,81,1,1,0,0.006,0.609,0.00190,-179.947,0.053,320.609,201.719,207.014,2.512,1.968,STOPPED,,EVT:READY,,,,,,EVT:READY
4.516,82,1,1,0,0.006,0.614,0.00192,-179.943,0.057,320.614,201.720,207.011,2.512,2.004,STOPPED,,EVT:READY,,,,,,EVT:READY
4.551,83,1,1,0,0.006,0.593,0.00185,-179.952,0.048,320.593,201.729,207.015,2.512,2.039,STOPPED,,EVT:READY,,,,,,EVT:READY
4.584,84,1,1,0,0.006,0.607,0.00190,-179.945,0.055,320.607,201.719,207.014,2.512,2.072,STOPPED,,EVT:READY,,,,,,EVT:READY
4.616,85,1,1,0,0.006,0.598,0.00187,-179.947,0.053,320.598,201.713,207.012,2.512,2.104,STOPPED,,EVT:READY,,,,,,EVT:READY
4.648,86,1,1,0,0.006,0.622,0.00194,-179.938,0.062,320.622,201.724,207.011,2.512,2.136,STOPPED,,EVT:READY,,,,,,EVT:READY
4.684,87,1,1,0,0.006,0.610,0.00191,-179.946,0.054,320.610,201.723,207.018,2.512,2.172,STOPPED,,EVT:READY,,,,,,EVT:READY
4.716,88,1,1,0,0.006,0.576,0.00180,-179.946,0.054,320.576,201.730,207.006,2.512,2.204,STOPPED,,EVT:READY,,,,,,EVT:READY
4.748,89,1,1,0,0.006,0.605,0.00189,-179.944,0.056,320.605,201.708,207.014,2.512,2.236,STOPPED,,EVT:READY,,,,,,EVT:READY
4.784,90,1,1,0,0.006,0.615,0.00192,-179.951,0.049,320.615,201.716,207.009,2.512,2.272,STOPPED,,EVT:READY,,,,,,EVT:READY
4.816,91,1,1,0,0.006,0.613,0.00191,-179.946,0.054,320.613,201.715,207.011,2.512,2.304,STOPPED,,EVT:READY,,,,,,EVT:READY
4.852,92,1,1,0,0.006,0.579,0.00181,-179.962,0.038,320.579,201.702,207.014,2.512,2.340,STOPPED,,EVT:READY,,,,,,EVT:READY
4.884,93,1,1,0,0.006,0.585,0.00183,-179.956,0.044,320.585,201.713,207.011,2.512,2.372,STOPPED,,EVT:READY,,,,,,EVT:READY
4.916,94,1,1,0,0.006,0.597,0.00186,-179.945,0.055,320.597,201.718,207.011,2.512,2.404,STOPPED,,EVT:READY,,,,,,EVT:READY
4.952,95,1,1,0,0.006,0.613,0.00192,-179.947,0.053,320.613,201.711,207.011,2.512,2.440,STOPPED,,EVT:READY,,,,,,EVT:READY
4.984,96,1,1,0,0.006,0.605,0.00189,-179.951,0.049,320.605,201.712,207.008,2.512,2.472,STOPPED,,EVT:READY,,,,,,EVT:READY
5.020,97,1,1,0,0.006,0.588,0.00184,-179.956,0.044,320.588,201.707,207.010,2.512,2.508,STOPPED,,EVT:READY,,,,,,EVT:READY
5.053,98,1,1,0,0.006,0.622,0.00194,-179.939,0.061,320.622,201.714,207.013,2.512,2.542,STOPPED,,EVT:READY,,,,,,EVT:READY
5.084,99,1,1,0,0.006,0.601,0.00188,-179.946,0.054,320.601,201.716,207.013,2.512,2.572,STOPPED,,EVT:READY,,,,,,EVT:READY
5.120,100,1,1,0,0.006,0.578,0.00181,-179.949,0.051,320.578,201.705,207.012,2.512,2.608,STOPPED,,EVT:READY,,,,,,EVT:READY
5.152,101,1,1,0,0.006,0.618,0.00193,-179.941,0.059,320.618,201.712,207.016,2.512,2.640,STOPPED,,EVT:READY,,,,,,EVT:READY
5.188,102,1,1,0,0.006,0.615,0.00192,-179.938,0.062,320.615,201.718,207.009,2.512,2.676,STOPPED,,EVT:READY,,,,,,EVT:READY
5.220,103,1,1,0,0.005,0.565,0.00177,-179.952,0.048,320.565,201.718,207.010,2.512,2.708,STOPPED,,EVT:READY,,,,,,EVT:READY
5.252,104,1,1,0,0.006,0.591,0.00185,-179.947,0.053,320.591,201.709,207.012,2.512,2.740,STOPPED,,EVT:READY,,,,,,EVT:READY
5.288,105,1,1,0,0.006,0.587,0.00183,-179.948,0.052,320.587,201.708,207.017,2.512,2.776,STOPPED,,EVT:READY,,,,,,EVT:READY
5.320,106,1,1,0,0.006,0.612,0.00191,-179.947,0.053,320.612,201.710,207.011,2.512,2.808,STOPPED,,EVT:READY,,,,,,EVT:READY
5.356,107,1,1,0,0.006,0.611,0.00191,-179.945,0.055,320.611,201.726,207.015,2.512,2.844,STOPPED,,EVT:READY,,,,,,EVT:READY
5.388,108,1,1,0,0.006,0.579,0.00181,-179.959,0.041,320.579,201.704,207.014,2.512,2.876,STOPPED,,EVT:READY,,,,,,EVT:READY
5.420,109,1,1,0,0.006,0.592,0.00185,-179.955,0.045,320.592,201.721,207.011,2.512,2.908,STOPPED,,EVT:READY,,,,,,EVT:READY
5.456,110,1,1,0,0.005,0.558,0.00174,-179.958,0.042,320.558,201.702,207.016,2.512,2.944,STOPPED,,EVT:READY,,,,,,EVT:READY
5.488,111,1,1,0,0.006,0.592,0.00185,-179.957,0.043,320.592,201.711,207.014,2.512,2.976,STOPPED,,EVT:READY,,,,,,EVT:READY
5.520,112,1,1,0,0.006,0.602,0.00188,-179.953,0.047,320.602,201.701,207.012,2.512,3.008,STOPPED,,EVT:READY,,,,,,EVT:READY
5.556,113,1,1,0,0.006,0.594,0.00186,-179.947,0.053,320.594,201.708,207.010,2.512,3.044,STOPPED,,EVT:READY,,,,,,EVT:READY
5.588,114,1,1,0,0.006,0.604,0.00189,-179.949,0.051,320.604,201.711,207.012,2.512,3.076,STOPPED,,EVT:READY,,,,,,EVT:READY
5.624,115,1,1,0,0.006,0.584,0.00182,-179.957,0.043,320.584,201.708,207.013,2.512,3.112,STOPPED,,EVT:READY,,,,,,EVT:READY
5.656,116,1,1,0,0.006,0.604,0.00189,-179.949,0.051,320.604,201.718,207.019,2.512,3.144,STOPPED,,EVT:READY,,,,,,EVT:READY
5.688,117,1,1,0,0.006,0.591,0.00185,-179.954,0.046,320.591,201.702,207.008,2.512,3.176,STOPPED,,EVT:READY,,,,,,EVT:READY
5.724,118,1,1,0,0.006,0.616,0.00192,-179.940,0.060,320.616,201.701,207.014,2.512,3.212,STOPPED,,EVT:READY,,,,,,EVT:READY
5.756,119,1,1,0,0.006,0.580,0.00181,-179.949,0.051,320.580,201.701,207.016,2.512,3.244,STOPPED,,EVT:READY,,,,,,EVT:READY
5.792,120,1,1,0,0.006,0.618,0.00193,-179.943,0.057,320.618,201.704,207.015,2.512,3.280,STOPPED,,EVT:READY,,,,,,EVT:READY
5.824,121,1,1,0,0.006,0.598,0.00187,-179.954,0.046,320.598,201.696,207.016,2.512,3.312,STOPPED,,EVT:READY,,,,,,EVT:READY
5.856,122,1,1,0,0.006,0.606,0.00189,-179.953,0.047,320.606,201.689,207.009,2.512,3.344,STOPPED,,EVT:READY,,,,,,EVT:READY
5.892,123,1,1,0,0.006,0.621,0.00194,-179.945,0.055,320.621,201.696,207.012,2.512,3.380,STOPPED,,EVT:READY,,,,,,EVT:READY
5.924,124,1,1,0,0.006,0.593,0.00185,-179.945,0.055,320.593,201.688,207.011,2.512,3.412,STOPPED,,EVT:READY,,,,,,EVT:READY
5.960,125,1,1,0,0.006,0.612,0.00191,-179.944,0.056,320.612,201.710,207.011,2.512,3.448,STOPPED,,EVT:READY,,,,,,EVT:READY
5.992,126,1,1,0,0.006,0.599,0.00187,-179.946,0.054,320.599,201.708,207.014,2.512,3.480,STOPPED,,EVT:READY,,,,,,EVT:READY
6.024,127,1,1,0,0.006,0.613,0.00191,-179.954,0.046,320.613,201.695,207.008,2.512,3.512,STOPPED,,EVT:READY,,,,,,EVT:READY
6.060,128,1,1,0,0.006,0.612,0.00191,-179.947,0.053,320.612,201.693,207.008,2.512,3.548,STOPPED,,EVT:READY,,,,,,EVT:READY
6.092,129,1,1,0,0.005,0.568,0.00178,-179.969,0.031,320.568,201.702,207.009,2.512,3.580,STOPPED,,EVT:READY,,,,,,EVT:READY
6.128,130,1,1,0,0.006,0.590,0.00184,-179.955,0.045,320.590,201.696,207.012,2.512,3.616,STOPPED,,EVT:READY,,,,,,EVT:READY
6.160,131,1,1,0,0.006,0.573,0.00179,-179.964,0.036,320.573,201.707,207.018,2.512,3.648,STOPPED,,EVT:READY,,,,,,EVT:READY
6.192,132,1,1,0,0.006,0.616,0.00193,-179.940,0.060,320.616,201.702,207.015,2.512,3.680,STOPPED,,EVT:READY,,,,,,EVT:READY
6.228,133,1,1,0,0.006,0.587,0.00183,-179.955,0.045,320.587,201.681,207.012,2.512,3.716,STOPPED,,EVT:READY,,,,,,EVT:READY
6.260,134,1,1,0,0.006,0.599,0.00187,-179.953,0.047,320.599,201.710,207.016,2.512,3.748,STOPPED,,EVT:READY,,,,,,EVT:READY
6.292,135,1,1,0,0.006,0.603,0.00189,-179.945,0.055,320.603,201.696,207.009,2.512,3.780,STOPPED,,EVT:READY,,,,,,EVT:READY
6.328,136,1,1,0,0.006,0.597,0.00187,-179.951,0.049,320.597,201.711,207.012,2.512,3.816,STOPPED,,EVT:READY,,,,,,EVT:READY
6.360,137,1,1,0,0.006,0.603,0.00189,-179.949,0.051,320.603,201.691,207.016,2.512,3.848,STOPPED,,EVT:READY,,,,,,EVT:READY
6.396,138,1,1,0,0.006,0.602,0.00188,-179.948,0.052,320.602,201.700,207.006,2.512,3.884,STOPPED,,EVT:READY,,,,,,EVT:READY
6.428,139,1,1,0,0.006,0.594,0.00186,-179.954,0.046,320.594,201.694,207.017,2.512,3.916,STOPPED,,EVT:READY,,,,,,EVT:READY
6.460,140,1,1,0,0.006,0.607,0.00190,-179.958,0.042,320.607,201.703,207.008,2.512,3.948,STOPPED,,EVT:READY,,,,,,EVT:READY
6.496,141,1,1,0,0.006,0.607,0.00190,-179.952,0.048,320.607,201.706,207.009,2.512,3.984,STOPPED,,EVT:READY,,,,,,EVT:READY
6.528,142,1,1,0,0.005,0.567,0.00177,-179.957,0.043,320.567,201.691,207.014,2.512,4.016,STOPPED,,EVT:READY,,,,,,EVT:READY
6.564,143,1,1,0,0.006,0.575,0.00180,-179.965,0.035,320.575,201.693,207.008,2.512,4.052,STOPPED,,EVT:READY,,,,,,EVT:READY
6.596,144,1,1,0,0.006,0.595,0.00186,-179.953,0.047,320.595,201.689,207.011,2.512,4.084,STOPPED,,EVT:READY,,,,,,EVT:READY
6.628,145,1,1,0,0.006,0.582,0.00182,-179.950,0.050,320.582,201.702,207.011,2.512,4.116,STOPPED,,EVT:READY,,,,,,EVT:READY
6.664,146,1,1,0,0.006,0.580,0.00181,-179.960,0.040,320.580,201.696,207.011,2.512,4.152,STOPPED,,EVT:READY,,,,,,EVT:READY
6.697,147,1,1,0,0.006,0.598,0.00187,-179.948,0.052,320.598,201.712,207.012,6.673,0.024,MOVING,FORWARD,ACK:FORWARD,,,,,,ACK:FORWARD
6.732,148,1,1,0,0.006,0.578,0.00181,-179.966,0.034,320.578,201.935,207.014,6.673,0.059,MOVING,FORWARD,ACK:FORWARD,,,,,,ACK:FORWARD
6.765,149,1,1,0,0.005,0.563,0.00176,-179.948,0.052,320.563,202.899,207.016,6.673,0.092,MOVING,FORWARD,ACK:FORWARD,,,,,,ACK:FORWARD
6.796,150,1,1,0,0.005,0.527,0.00165,-179.975,0.025,320.527,202.921,207.013,6.673,0.123,MOVING,FORWARD,ACK:FORWARD,,,,,,ACK:FORWARD
6.832,151,1,1,0,0.006,0.600,0.00187,-179.960,0.040,320.600,206.181,207.011,6.673,0.159,MOVING,FORWARD,ACK:FORWARD,,,,,,ACK:FORWARD
6.864,152,1,1,0,0.006,0.613,0.00192,-179.970,0.030,320.613,220.410,207.008,6.673,0.191,MOVING,FORWARD,ACK:FORWARD,,,,,,ACK:FORWARD
6.900,153,1,1,0,0.004,0.460,0.00144,-179.986,0.014,320.460,240.313,206.998,6.876,0.024,MOVING,FORWARD,ACK:FORWARD,-0.030,0.000,0.000,6.500,6.500,"TEL:H=-0.03,E=0.00,C=0.00,L=6.50,R=6.50"
6.932,154,1,1,0,0.004,0.376,0.00117,-179.996,0.004,320.376,253.779,206.948,6.876,0.056,MOVING,FORWARD,ACK:FORWARD,-0.030,0.000,0.000,6.500,6.500,"TEL:H=-0.03,E=0.00,C=0.00,L=6.50,R=6.50"
6.964,155,1,1,0,0.002,0.257,0.00080,-179.976,0.024,320.257,264.880,206.705,6.876,0.088,MOVING,FORWARD,ACK:FORWARD,-0.030,0.000,0.000,6.500,6.500,"TEL:H=-0.03,E=0.00,C=0.00,L=6.50,R=6.50"
7.000,156,1,1,0,0.000,0.037,0.00012,-179.969,0.031,320.037,284.761,206.386,6.876,0.124,MOVING,FORWARD,ACK:FORWARD,-0.030,0.000,0.000,6.500,6.500,"TEL:H=-0.03,E=0.00,C=0.00,L=6.50,R=6.50"
7.032,157,1,1,0,0.001,0.111,0.00035,179.982,-0.018,320.111,311.936,206.308,6.876,0.156,MOVING,FORWARD,ACK:FORWARD,-0.030,0.000,0.000,6.500,6.500,"TEL:H=-0.03,E=0.00,C=0.00,L=6.50,R=6.50"
7.068,158,1,1,0,0.000,0.029,0.00009,-179.988,0.012,320.029,336.269,206.271,6.876,0.192,MOVING,FORWARD,ACK:FORWARD,-0.030,0.000,0.000,6.500,6.500,"TEL:H=-0.03,E=0.00,C=0.00,L=6.50,R=6.50"
7.100,159,1,1,0,-0.001,-0.115,-0.00036,-179.983,0.017,319.885,355.395,206.266,7.078,0.022,MOVING,FORWARD,ACK:FORWARD,-0.060,0.000,0.000,11.550,11.550,"TEL:H=-0.06,E=0.00,C=0.00,L=11.55,R=11.55"
7.132,160,0,0,,,,,,,,,,7.078,0.054,MOVING,FORWARD,ACK:FORWARD,-0.060,0.000,0.000,11.550,11.550,"TEL:H=-0.06,E=0.00,C=0.00,L=11.55,R=11.55"
7.168,161,0,0,,,,,,,,,,7.078,0.090,MOVING,FORWARD,ACK:FORWARD,-0.060,0.000,0.000,11.550,11.550,"TEL:H=-0.06,E=0.00,C=0.00,L=11.55,R=11.55"
7.200,162,0,0,,,,,,,,,,7.078,0.122,MOVING,FORWARD,ACK:FORWARD,-0.060,0.000,0.000,11.550,11.550,"TEL:H=-0.06,E=0.00,C=0.00,L=11.55,R=11.55"
7.232,163,0,0,,,,,,,,,,7.078,0.154,MOVING,FORWARD,ACK:FORWARD,-0.060,0.000,0.000,11.550,11.550,"TEL:H=-0.06,E=0.00,C=0.00,L=11.55,R=11.55"
