time_s,frame_index,tag_detected,tag_count,tag_id,lateral_offset_cm,lateral_offset_px,lateral_offset_norm,yaw_error_deg,raw_yaw_image_deg,center_x_px,center_y_px,tag_width_px,mega_time_s,mega_age_s,motion_state,last_command,mega_event,mega_heading_error_deg,mega_control_error_deg,mega_correction_rpm,mega_left_rpm,mega_right_rpm,mega_last_line
6.732,147,0,0,,,,,,,,,,6.585,0.148,MOVING,FORWARD,ACK:FORWARD,0.060,0.000,0.000,25.000,25.000,"TEL:H=0.06,E=0.00,C=0.00,L=25.00,R=25.00"
6.764,148,0,0,,,,,,,,,,6.585,0.180,MOVING,FORWARD,ACK:FORWARD,0.060,0.000,0.000,25.000,25.000,"TEL:H=0.06,E=0.00,C=0.00,L=25.00,R=25.00"
6.796,149,0,0,,,,,,,,,,6.786,0.010,MOVING,FORWARD,ACK:FORWARD,0.180,0.000,0.000,25.000,25.000,"TEL:H=0.18,E=0.00,C=0.00,L=25.00,R=25.00"
6.832,150,0,0,,,,,,,,,,6.786,0.046,MOVING,FORWARD,ACK:FORWARD,0.180,0.000,0.000,25.000,25.000,"TEL:H=0.18,E=0.00,C=0.00,L=25.00,R=25.00"
6.864,151,0,0,,,,,,,,,,6.786,0.078,MOVING,FORWARD,ACK:FORWARD,0.180,0.000,0.000,25.000,25.000,"TEL:H=0.18,E=0.00,C=0.00,L=25.00,R=25.00"
6.900,152,0,0,,,,,,,,,,6.786,0.114,MOVING,FORWARD,ACK:FORWARD,0.180,0.000,0.000,25.000,25.000,"TEL:H=0.18,E=0.00,C=0.00,L=25.00,R=25.00"
6.932,153,0,0,,,,,,,,,,6.786,0.146,MOVING,FORWARD,ACK:FORWARD,0.180,0.000,0.000,25.000,25.000,"TEL:H=0.18,E=0.00,C=0.00,L=25.00,R=25.00"
6.964,154,0,0,,,,,,,,,,6.786,0.178,MOVING,FORWARD,ACK:FORWARD,0.180,0.000,0.000,25.000,25.000,"TEL:H=0.18,E=0.00,C=0.00,L=25.00,R=25.00"
7.000,155,0,0,,,,,,,,,,6.987,0.013,MOVING,FORWARD,ACK:FORWARD,0.210,0.000,0.000,25.000,25.000,"TEL:H=0.21,E=0.00,C=0.00,L=25.00,R=25.00"
7.032,156,0,0,,,,,,,,,,6.987,0.045,MOVING,FORWARD,ACK:FORWARD,0.210,0.000,0.000,25.000,25.000,"TEL:H=0.21,E=0.00,C=0.00,L=25.00,R=25.00"
7.068,157,0,0,,,,,,,,,,6.987,0.081,MOVING,FORWARD,ACK:FORWARD,0.210,0.000,0.000,25.000,25.000,"TEL:H=0.21,E=0.00,C=0.00,L=25.00,R=25.00"
7.100,158,0,0,,,,,,,,,,6.987,0.113,MOVING,FORWARD,ACK:FORWARD,0.210,0.000,0.000,25.000,25.000,"TEL:H=0.21,E=0.00,C=0.00,L=25.00,R=25.00"
7.168,159,0,0,,,,,,,,,,6.987,0.181,MOVING,FORWARD,ACK:FORWARD,0.210,0.000,0.000,25.000,25.000,"TEL:H=0.21,E=0.00,C=0.00,L=25.00,R=25.00"
7.201,160,0,0,,,,,,,,,,7.189,0.011,MOVING,FORWARD,ACK:FORWARD,0.280,0.000,0.000,25.000,25.000,"TEL:H=0.28,E=0.00,C=0.00,L=25.00,R=25.00"
7.232,161,0,0,,,,,,,,,,7.189,0.043,MOVING,FORWARD,ACK:FORWARD,0.280,0.000,0.000,25.000,25.000,"TEL:H=0.28,E=0.00,C=0.00,L=25.00,R=25.00"
7.268,162,0,0,,,,,,,,,,7.189,0.079,MOVING,FORWARD,ACK:FORWARD,0.280,0.000,0.000,25.000,25.000,"TEL:H=0.28,E=0.00,C=0.00,L=25.00,R=25.00"
7.300,163,0,0,,,,,,,,,,7.189,0.111,MOVING,FORWARD,ACK:FORWARD,0.280,0.000,0.000,25.000,25.000,"TEL:H=0.28,E=0.00,C=0.00,L=25.00,R=25.00"
7.336,164,0,0,,,,,,,,,,7.189,0.147,MOVING,FORWARD,ACK:FORWARD,0.280,0.000,0.000,25.000,25.000,"TEL:H=0.28,E=0.00,C=0.00,L=25.00,R=25.00"
7.368,165,0,0,,,,,,,,,,7.189,0.179,MOVING,FORWARD,ACK:FORWARD,0.280,0.000,0.000,25.000,25.000,"TEL:H=0.28,E=0.00,C=0.00,L=25.00,R=25.00"
7.400,166,0,0,,,,,,,,,,7.391,0.010,MOVING,FORWARD,ACK:FORWARD,0.370,0.000,0.000,25.000,25.000,"TEL:H=0.37,E=0.00,C=0.00,L=25.00,R=25.00"
7.436,167,0,0,,,,,,,,,,7.391,0.046,MOVING,FORWARD,ACK:FORWARD,0.370,0.000,0.000,25.000,25.000,"TEL:H=0.37,E=0.00,C=0.00,L=25.00,R=25.00"
7.469,168,0,0,,,,,,,,,,7.391,0.078,MOVING,FORWARD,ACK:FORWARD,0.370,0.000,0.000,25.000,25.000,"TEL:H=0.37,E=0.00,C=0.00,L=25.00,R=25.00"
7.504,169,0,0,,,,,,,,,,7.391,0.114,MOVING,FORWARD,ACK:FORWARD,0.370,0.000,0.000,25.000,25.000,"TEL:H=0.37,E=0.00,C=0.00,L=25.00,R=25.00"
7.536,170,0,0,,,,,,,,,,7.391,0.146,MOVING,FORWARD,ACK:FORWARD,0.370,0.000,0.000,25.000,25.000,"TEL:H=0.37,E=0.00,C=0.00,L=25.00,R=25.00"
7.568,171,0,0,,,,,,,,,,7.391,0.178,MOVING,FORWARD,ACK:FORWARD,0.370,0.000,0.000,25.000,25.000,"TEL:H=0.37,E=0.00,C=0.00,L=25.00,R=25.00"
7.605,172,0,0,,,,,,,,,,7.592,0.012,MOVING,FORWARD,ACK:FORWARD,0.390,0.000,0.000,25.000,25.000,"TEL:H=0.39,E=0.00,C=0.00,L=25.00,R=25.00"
7.636,173,0,0,,,,,,,,,,7.592,0.044,MOVING,FORWARD,ACK:FORWARD,0.390,0.000,0.000,25.000,25.000,"TEL:H=0.39,E=0.00,C=0.00,L=25.00,R=25.00"
7.672,174,0,0,,,,,,,,,,7.592,0.080,MOVING,FORWARD,ACK:FORWARD,0.390,0.000,0.000,25.000,25.000,"TEL:H=0.39,E=0.00,C=0.00,L=25.00,R=25.00"
7.704,175,0,0,,,,,,,,,,7.592,0.112,MOVING,FORWARD,ACK:FORWARD,0.390,0.000,0.000,25.000,25.000,"TEL:H=0.39,E=0.00,C=0.00,L=25.00,R=25.00"
7.736,176,0,0,,,,,,,,,,7.592,0.144,MOVING,FORWARD,ACK:FORWARD,0.390,0.000,0.000,25.000,25.000,"TEL:H=0.39,E=0.00,C=0.00,L=25.00,R=25.00"
7.772,177,0,0,,,,,,,,,,7.592,0.180,MOVING,FORWARD,ACK:FORWARD,0.390,0.000,0.000,25.000,25.000,"TEL:H=0.39,E=0.00,C=0.00,L=25.00,R=25.00"
7.807,178,0,0,,,,,,,,,,7.794,0.013,MOVING,FORWARD,ACK:FORWARD,0.440,0.000,0.000,25.000,25.000,"TEL:H=0.44,E=0.00,C=0.00,L=25.00,R=25.00"
7.840,179,0,0,,,,,,,,,,7.794,0.046,MOVING,FORWARD,ACK:FORWARD,0.440,0.000,0.000,25.000,25.000,"TEL:H=0.44,E=0.00,C=0.00,L=25.00,R=25.00"
7.872,180,0,0,,,,,,,,,,7.794,0.078,MOVING,FORWARD,ACK:FORWARD,0.440,0.000,0.000,25.000,25.000,"TEL:H=0.44,E=0.00,C=0.00,L=25.00,R=25.00"
7.904,181,0,0,,,,,,,,,,7.794,0.110,MOVING,FORWARD,ACK:FORWARD,0.440,0.000,0.000,25.000,25.000,"TEL:H=0.44,E=0.00,C=0.00,L=25.00,R=25.00"
7.940,182,0,0,,,,,,,,,,7.794,0.146,MOVING,FORWARD,ACK:FORWARD,0.440,0.000,0.000,25.000,25.000,"TEL:H=0.44,E=0.00,C=0.00,L=25.00,R=25.00"
7.972,183,0,0,,,,,,,,,,7.794,0.178,MOVING,FORWARD,ACK:FORWARD,0.440,0.000,0.000,25.000,25.000,"TEL:H=0.44,E=0.00,C=0.00,L=25.00,R=25.00"
8.004,184,0,0,,,,,,,,,,7.995,0.009,MOVING,FORWARD,ACK:FORWARD,0.370,0.000,0.000,25.000,25.000,"TEL:H=0.37,E=0.00,C=0.00,L=25.00,R=25.00"
8.040,185,0,0,,,,,,,,,,7.995,0.045,MOVING,FORWARD,ACK:FORWARD,0.370,0.000,0.000,25.000,25.000,"TEL:H=0.37,E=0.00,C=0.00,L=25.00,R=25.00"
8.072,186,0,0,,,,,,,,,,7.995,0.077,MOVING,FORWARD,ACK:FORWARD,0.370,0.000,0.000,25.000,25.000,"TEL:H=0.37,E=0.00,C=0.00,L=25.00,R=25.00"
8.108,187,0,0,,,,,,,,,,7.995,0.113,MOVING,FORWARD,ACK:FORWARD,0.370,0.000,0.000,25.000,25.000,"TEL:H=0.37,E=0.00,C=0.00,L=25.00,R=25.00"
8.140,188,0,0,,,,,,,,,,7.995,0.145,MOVING,FORWARD,ACK:FORWARD,0.370,0.000,0.000,25.000,25.000,"TEL:H=0.37,E=0.00,C=0.00,L=25.00,R=25.00"
8.172,189,0,0,,,,,,,,,,7.995,0.177,MOVING,FORWARD,ACK:FORWARD,0.370,0.000,0.000,25.000,25.000,"TEL:H=0.37,E=0.00,C=0.00,L=25.00,R=25.00"
8.208,190,0,0,,,,,,,,,,8.196,0.012,MOVING,FORWARD,ACK:FORWARD,0.440,0.000,0.000,25.000,25.000,"TEL:H=0.44,E=0.00,C=0.00,L=25.00,R=25.00"
8.241,191,0,0,,,,,,,,,,8.196,0.044,MOVING,FORWARD,ACK:FORWARD,0.440,0.000,0.000,25.000,25.000,"TEL:H=0.44,E=0.00,C=0.00,L=25.00,R=25.00"
8.276,192,0,0,,,,,,,,,,8.196,0.080,MOVING,FORWARD,ACK:FORWARD,0.440,0.000,0.000,25.000,25.000,"TEL:H=0.44,E=0.00,C=0.00,L=25.00,R=25.00"
8.308,193,0,0,,,,,,,,,,8.196,0.112,MOVING,FORWARD,ACK:FORWARD,0.440,0.000,0.000,25.000,25.000,"TEL:H=0.44,E=0.00,C=0.00,L=25.00,R=25.00"
8.340,194,0,0,,,,,,,,,,8.196,0.144,MOVING,FORWARD,ACK:FORWARD,0.440,0.000,0.000,25.000,25.000,"TEL:H=0.44,E=0.00,C=0.00,L=25.00,R=25.00"
8.376,195,0,0,,,,,,,,,,8.196,0.180,MOVING,FORWARD,ACK:FORWARD,0.440,0.000,0.000,25.000,25.000,"TEL:H=0.44,E=0.00,C=0.00,L=25.00,R=25.00"
8.408,196,0,0,,,,,,,,,,8.398,0.011,MOVING,FORWARD,ACK:FORWARD,0.390,0.000,0.000,25.000,25.000,"TEL:H=0.39,E=0.00,C=0.00,L=25.00,R=25.00"
8.444,197,0,0,,,,,,,,,,8.398,0.047,MOVING,FORWARD,ACK:FORWARD,0.390,0.000,0.000,25.000,25.000,"TEL:H=0.39,E=0.00,C=0.00,L=25.00,R=25.00"
8.476,198,0,0,,,,,,,,,,8.398,0.079,MOVING,FORWARD,ACK:FORWARD,0.390,0.000,0.000,25.000,25.000,"TEL:H=0.39,E=0.00,C=0.00,L=25.00,R=25.00"
8.508,199,0,0,,,,,,,,,,8.398,0.111,MOVING,FORWARD,ACK:FORWARD,0.390,0.000,0.000,25.000,25.000,"TEL:H=0.39,E=0.00,C=0.00,L=25.00,R=25.00"
8.544,200,0,0,,,,,,,,,,8.398,0.147,MOVING,FORWARD,ACK:FORWARD,0.390,0.000,0.000,25.000,25.000,"TEL:H=0.39,E=0.00,C=0.00,L=25.00,R=25.00"
8.576,201,0,0,,,,,,,,,,8.398,0.179,MOVING,FORWARD,ACK:FORWARD,0.390,0.000,0.000,25.000,25.000,"TEL:H=0.39,E=0.00,C=0.00,L=25.00,R=25.00"
8.612,202,0,0,,,,,,,,,,8.600,0.012,MOVING,FORWARD,ACK:FORWARD,0.450,0.000,0.000,25.000,25.000,"TEL:H=0.45,E=0.00,C=0.00,L=25.00,R=25.00"
8.644,203,0,0,,,,,,,,,,8.600,0.044,MOVING,FORWARD,ACK:FORWARD,0.450,0.000,0.000,25.000,25.000,"TEL:H=0.45,E=0.00,C=0.00,L=25.00,R=25.00"
8.676,204,0,0,,,,,,,,,,8.600,0.076,MOVING,FORWARD,ACK:FORWARD,0.450,0.000,0.000,25.000,25.000,"TEL:H=0.45,E=0.00,C=0.00,L=25.00,R=25.00"
8.712,205,0,0,,,,,,,,,,8.600,0.112,MOVING,FORWARD,ACK:FORWARD,0.450,0.000,0.000,25.000,25.000,"TEL:H=0.45,E=0.00,C=0.00,L=25.00,R=25.00"
8.744,206,0,0,,,,,,,,,,8.600,0.144,MOVING,FORWARD,ACK:FORWARD,0.450,0.000,0.000,25.000,25.000,"TEL:H=0.45,E=0.00,C=0.00,L=25.00,R=25.00"
8.780,207,0,0,,,,,,,,,,8.600,0.180,MOVING,FORWARD,ACK:FORWARD,0.450,0.000,0.000,25.000,25.000,"TEL:H=0.45,E=0.00,C=0.00,L=25.00,R=25.00"
8.812,208,0,0,,,,,,,,,,8.801,0.011,MOVING,FORWARD,ACK:FORWARD,0.430,0.000,0.000,25.000,25.000,"TEL:H=0.43,E=0.00,C=0.00,L=25.00,R=25.00"
8.844,209,0,0,,,,,,,,,,8.801,0.043,MOVING,FORWARD,ACK:FORWARD,0.430,0.000,0.000,25.000,25.000,"TEL:H=0.43,E=0.00,C=0.00,L=25.00,R=25.00"
8.880,210,0,0,,,,,,,,,,8.801,0.079,MOVING,FORWARD,ACK:FORWARD,0.430,0.000,0.000,25.000,25.000,"TEL:H=0.43,E=0.00,C=0.00,L=25.00,R=25.00"
8.912,211,0,0,,,,,,,,,,8.801,0.111,MOVING,FORWARD,ACK:FORWARD,0.430,0.000,0.000,25.000,25.000,"TEL:H=0.43,E=0.00,C=0.00,L=25.00,R=25.00"
8.944,212,0,0,,,,,,,,,,8.801,0.143,MOVING,FORWARD,ACK:FORWARD,0.430,0.000,0.000,25.000,25.000,"TEL:H=0.43,E=0.00,C=0.00,L=25.00,R=25.00"
8.980,213,0,0,,,,,,,,,,8.801,0.179,MOVING,FORWARD,ACK:FORWARD,0.430,0.000,0.000,25.000,25.000,"TEL:H=0.43,E=0.00,C=0.00,L=25.00,R=25.00"
9.012,214,0,0,,,,,,,,,,9.002,0.010,MOVING,FORWARD,ACK:FORWARD,0.390,0.000,0.000,25.000,25.000,"TEL:H=0.39,E=0.00,C=0.00,L=25.00,R=25.00"
9.048,215,0,0,,,,,,,,,,9.002,0.046,MOVING,FORWARD,ACK:FORWARD,0.390,0.000,0.000,25.000,25.000,"TEL:H=0.39,E=0.00,C=0.00,L=25.00,R=25.00"
9.080,216,0,0,,,,,,,,,,9.002,0.078,MOVING,FORWARD,ACK:FORWARD,0.390,0.000,0.000,25.000,25.000,"TEL:H=0.39,E=0.00,C=0.00,L=25.00,R=25.00"
9.115,217,0,0,,,,,,,,,,9.002,0.113,MOVING,FORWARD,ACK:FORWARD,0.390,0.000,0.000,25.000,25.000,"TEL:H=0.39,E=0.00,C=0.00,L=25.00,R=25.00"
9.148,218,0,0,,,,,,,,,,9.002,0.146,MOVING,FORWARD,ACK:FORWARD,0.390,0.000,0.000,25.000,25.000,"TEL:H=0.39,E=0.00,C=0.00,L=25.00,R=25.00"
9.180,219,0,0,,,,,,,,,,9.002,0.178,MOVING,FORWARD,ACK:FORWARD,0.390,0.000,0.000,25.000,25.000,"TEL:H=0.39,E=0.00,C=0.00,L=25.00,R=25.00"
9.216,220,0,0,,,,,,,,,,9.205,0.012,MOVING,FORWARD,ACK:FORWARD,0.380,0.000,0.000,25.000,25.000,"TEL:H=0.38,E=0.00,C=0.00,L=25.00,R=25.00"
9.249,221,1,1,1,-0.106,-7.527,-0.02352,179.671,-0.329,312.473,157.439,212.202,9.205,0.044,MOVING,FORWARD,ACK:FORWARD,0.380,0.000,0.000,25.000,25.000,"TEL:H=0.38,E=0.00,C=0.00,L=25.00,R=25.00"
9.280,222,1,1,1,-0.107,-7.570,-0.02366,179.774,-0.226,312.430,212.126,212.637,9.205,0.076,MOVING,FORWARD,ACK:FORWARD,0.380,0.000,0.000,25.000,25.000,"TEL:H=0.38,E=0.00,C=0.00,L=25.00,R=25.00"
9.316,223,1,1,1,-0.112,-7.964,-0.02489,179.895,-0.105,312.036,272.250,213.051,9.205,0.112,MOVING,FORWARD,ACK:FORWARD,0.380,0.000,0.000,25.000,25.000,"TEL:H=0.38,E=0.00,C=0.00,L=25.00,R=25.00"
9.348,224,1,1,1,-0.116,-8.256,-0.02580,-179.942,0.058,311.744,328.967,213.816,9.205,0.144,MOVING,FORWARD,ACK:FORWARD,0.380,0.000,0.000,25.000,25.000,"TEL:H=0.38,E=0.00,C=0.00,L=25.00,R=25.00"
9.384,225,0,0,,,,,,,,,,9.205,0.180,MOVING,FORWARD,ACK:FORWARD,0.380,0.000,0.000,25.000,25.000,"TEL:H=0.38,E=0.00,C=0.00,L=25.00,R=25.00"
9.416,226,0,0,,,,,,,,,,9.406,0.010,MOVING,FORWARD,ACK:FORWARD,0.410,0.000,0.000,25.000,25.000,"TEL:H=0.41,E=0.00,C=0.00,L=25.00,R=25.00"
9.448,227,0,0,,,,,,,,,,9.406,0.042,MOVING,FORWARD,ACK:FORWARD,0.410,0.000,0.000,25.000,25.000,"TEL:H=0.41,E=0.00,C=0.00,L=25.00,R=25.00"
9.484,228,0,0,,,,,,,,,,9.406,0.078,MOVING,FORWARD,ACK:FORWARD,0.410,0.000,0.000,25.000,25.000,"TEL:H=0.41,E=0.00,C=0.00,L=25.00,R=25.00"
9.516,229,0,0,,,,,,,,,,9.406,0.110,MOVING,FORWARD,ACK:FORWARD,0.410,0.000,0.000,25.000,25.000,"TEL:H=0.41,E=0.00,C=0.00,L=25.00,R=25.00"
9.553,230,0,0,,,,,,,,,,9.406,0.146,MOVING,FORWARD,ACK:FORWARD,0.410,0.000,0.000,25.000,25.000,"TEL:H=0.41,E=0.00,C=0.00,L=25.00,R=25.00"
9.585,231,0,0,,,,,,,,,,9.406,0.178,MOVING,FORWARD,ACK:FORWARD,0.410,0.000,0.000,25.000,25.000,"TEL:H=0.41,E=0.00,C=0.00,L=25.00,R=25.00"
9.616,232,0,0,,,,,,,,,,9.607,0.009,MOVING,FORWARD,ACK:FORWARD,0.440,0.000,0.000,25.000,25.000,"TEL:H=0.44,E=0.00,C=0.00,L=25.00,R=25.00"
9.652,233,0,0,,,,,,,,,,9.607,0.045,MOVING,FORWARD,ACK:FORWARD,0.440,0.000,0.000,25.000,25.000,"TEL:H=0.44,E=0.00,C=0.00,L=25.00,R=25.00"
9.684,234,0,0,,,,,,,,,,9.607,0.077,MOVING,FORWARD,ACK:FORWARD,0.440,0.000,0.000,25.000,25.000,"TEL:H=0.44,E=0.00,C=0.00,L=25.00,R=25.00"
9.717,235,0,0,,,,,,,,,,9.607,0.109,MOVING,FORWARD,ACK:FORWARD,0.440,0.000,0.000,25.000,25.000,"TEL:H=0.44,E=0.00,C=0.00,L=25.00,R=25.00"
9.752,236,0,0,,,,,,,,,,9.607,0.145,MOVING,FORWARD,ACK:FORWARD,0.440,0.000,0.000,25.000,25.000,"TEL:H=0.44,E=0.00,C=0.00,L=25.00,R=25.00"
9.785,237,0,0,,,,,,,,,,9.607,0.178,MOVING,FORWARD,ACK:FORWARD,0.440,0.000,0.000,25.000,25.000,"TEL:H=0.44,E=0.00,C=0.00,L=25.00,R=25.00"
9.820,238,0,0,,,,,,,,,,9.809,0.011,MOVING,FORWARD,ACK:FORWARD,0.360,0.000,0.000,25.000,25.000,"TEL:H=0.36,E=0.00,C=0.00,L=25.00,R=25.00"
9.852,239,0,0,,,,,,,,,,9.809,0.043,MOVING,FORWARD,ACK:FORWARD,0.360,0.000,0.000,25.000,25.000,"TEL:H=0.36,E=0.00,C=0.00,L=25.00,R=25.00"
9.885,240,0,0,,,,,,,,,,9.809,0.076,MOVING,FORWARD,ACK:FORWARD,0.360,0.000,0.000,25.000,25.000,"TEL:H=0.36,E=0.00,C=0.00,L=25.00,R=25.00"
9.920,241,0,0,,,,,,,,,,9.809,0.111,MOVING,FORWARD,ACK:FORWARD,0.360,0.000,0.000,25.000,25.000,"TEL:H=0.36,E=0.00,C=0.00,L=25.00,R=25.00"
9.953,242,0,0,,,,,,,,,,9.809,0.143,MOVING,FORWARD,ACK:FORWARD,0.360,0.000,0.000,25.000,25.000,"TEL:H=0.36,E=0.00,C=0.00,L=25.00,R=25.00"
9.992,243,0,0,,,,,,,,,,9.809,0.183,MOVING,FORWARD,ACK:FORWARD,0.360,0.000,0.000,25.000,25.000,"TEL:H=0.36,E=0.00,C=0.00,L=25.00,R=25.00"
10.020,244,0,0,,,,,,,,,,10.011,0.010,MOVING,FORWARD,ACK:FORWARD,0.450,0.000,0.000,25.000,25.000,"TEL:H=0.45,E=0.00,C=0.00,L=25.00,R=25.00"
10.052,245,0,0,,,,,,,,,,10.011,0.042,MOVING,FORWARD,ACK:FORWARD,0.450,0.000,0.000,25.000,25.000,"TEL:H=0.45,E=0.00,C=0.00,L=25.00,R=25.00"
10.088,246,0,0,,,,,,,,,,10.011,0.078,MOVING,FORWARD,ACK:FORWARD,0.450,0.000,0.000,25.000,25.000,"TEL:H=0.45,E=0.00,C=0.00,L=25.00,R=25.00"
10.121,247,0,0,,,,,,,,,,10.011,0.110,MOVING,FORWARD,ACK:FORWARD,0.450,0.000,0.000,25.000,25.000,"TEL:H=0.45,E=0.00,C=0.00,L=25.00,R=25.00"
10.156,248,0,0,,,,,,,,,,10.011,0.146,MOVING,FORWARD,ACK:FORWARD,0.450,0.000,0.000,25.000,25.000,"TEL:H=0.45,E=0.00,C=0.00,L=25.00,R=25.00"
10.189,249,0,0,,,,,,,,,,10.011,0.178,MOVING,FORWARD,ACK:FORWARD,0.450,0.000,0.000,25.000,25.000,"TEL:H=0.45,E=0.00,C=0.00,L=25.00,R=25.00"
10.220,250,0,0,,,,,,,,,,10.212,0.008,MOVING,FORWARD,ACK:FORWARD,0.430,0.000,0.000,25.000,25.000,"TEL:H=0.43,E=0.00,C=0.00,L=25.00,R=25.00"
10.256,251,0,0,,,,,,,,,,10.212,0.044,MOVING,FORWARD,ACK:FORWARD,0.430,0.000,0.000,25.000,25.000,"TEL:H=0.43,E=0.00,C=0.00,L=25.00,R=25.00"
10.288,252,0,0,,,,,,,,,,10.212,0.076,MOVING,FORWARD,ACK:FORWARD,0.430,0.000,0.000,25.000,25.000,"TEL:H=0.43,E=0.00,C=0.00,L=25.00,R=25.00"
10.324,253,0,0,,,,,,,,,,10.212,0.112,MOVING,FORWARD,ACK:FORWARD,0.430,0.000,0.000,25.000,25.000,"TEL:H=0.43,E=0.00,C=0.00,L=25.00,R=25.00"
10.356,254,0,0,,,,,,,,,,10.212,0.144,MOVING,FORWARD,ACK:FORWARD,0.430,0.000,0.000,25.000,25.000,"TEL:H=0.43,E=0.00,C=0.00,L=25.00,R=25.00"
10.388,255,0,0,,,,,,,,,,10.212,0.176,MOVING,FORWARD,ACK:FORWARD,0.430,0.000,0.000,25.000,25.000,"TEL:H=0.43,E=0.00,C=0.00,L=25.00,R=25.00"
10.425,256,0,0,,,,,,,,,,10.414,0.010,MOVING,FORWARD,ACK:FORWARD,0.430,0.000,0.000,25.000,25.000,"TEL:H=0.43,E=0.00,C=0.00,L=25.00,R=25.00"
10.456,257,0,0,,,,,,,,,,10.414,0.042,MOVING,FORWARD,ACK:FORWARD,0.430,0.000,0.000,25.000,25.000,"TEL:H=0.43,E=0.00,C=0.00,L=25.00,R=25.00"
10.492,258,0,0,,,,,,,,,,10.414,0.078,MOVING,FORWARD,ACK:FORWARD,0.430,0.000,0.000,25.000,25.000,"TEL:H=0.43,E=0.00,C=0.00,L=25.00,R=25.00"
10.524,259,0,0,,,,,,,,,,10.414,0.110,MOVING,FORWARD,ACK:FORWARD,0.430,0.000,0.000,25.000,25.000,"TEL:H=0.43,E=0.00,C=0.00,L=25.00,R=25.00"
10.557,260,0,0,,,,,,,,,,10.414,0.142,MOVING,FORWARD,ACK:FORWARD,0.430,0.000,0.000,25.000,25.000,"TEL:H=0.43,E=0.00,C=0.00,L=25.00,R=25.00"
10.592,261,0,0,,,,,,,,,,10.414,0.178,MOVING,FORWARD,ACK:FORWARD,0.430,0.000,0.000,25.000,25.000,"TEL:H=0.43,E=0.00,C=0.00,L=25.00,R=25.00"
10.624,262,0,0,,,,,,,,,,10.615,0.009,MOVING,FORWARD,ACK:FORWARD,0.450,0.000,0.000,25.000,25.000,"TEL:H=0.45,E=0.00,C=0.00,L=25.00,R=25.00"
10.656,263,0,0,,,,,,,,,,10.615,0.041,MOVING,FORWARD,ACK:FORWARD,0.450,0.000,0.000,25.000,25.000,"TEL:H=0.45,E=0.00,C=0.00,L=25.00,R=25.00"
10.692,264,0,0,,,,,,,,,,10.615,0.077,MOVING,FORWARD,ACK:FORWARD,0.450,0.000,0.000,25.000,25.000,"TEL:H=0.45,E=0.00,C=0.00,L=25.00,R=25.00"
10.724,265,0,0,,,,,,,,,,10.615,0.109,MOVING,FORWARD,ACK:FORWARD,0.450,0.000,0.000,25.000,25.000,"TEL:H=0.45,E=0.00,C=0.00,L=25.00,R=25.00"
10.760,266,0,0,,,,,,,,,,10.615,0.145,MOVING,FORWARD,ACK:FORWARD,0.450,0.000,0.000,25.000,25.000,"TEL:H=0.45,E=0.00,C=0.00,L=25.00,R=25.00"
10.793,267,0,0,,,,,,,,,,10.615,0.178,MOVING,FORWARD,ACK:FORWARD,0.450,0.000,0.000,25.000,25.000,"TEL:H=0.45,E=0.00,C=0.00,L=25.00,R=25.00"
10.824,268,0,0,,,,,,,,,,10.817,0.008,MOVING,FORWARD,ACK:FORWARD,0.330,0.000,0.000,25.000,25.000,"TEL:H=0.33,E=0.00,C=0.00,L=25.00,R=25.00"
10.860,269,0,0,,,,,,,,,,10.817,0.044,MOVING,FORWARD,ACK:FORWARD,0.330,0.000,0.000,25.000,25.000,"TEL:H=0.33,E=0.00,C=0.00,L=25.00,R=25.00"
10.892,270,0,0,,,,,,,,,,10.817,0.076,MOVING,FORWARD,ACK:FORWARD,0.330,0.000,0.000,25.000,25.000,"TEL:H=0.33,E=0.00,C=0.00,L=25.00,R=25.00"
10.928,271,0,0,,,,,,,,,,10.817,0.112,MOVING,FORWARD,ACK:FORWARD,0.330,0.000,0.000,25.000,25.000,"TEL:H=0.33,E=0.00,C=0.00,L=25.00,R=25.00"
10.960,272,0,0,,,,,,,,,,10.817,0.144,MOVING,FORWARD,ACK:FORWARD,0.330,0.000,0.000,25.000,25.000,"TEL:H=0.33,E=0.00,C=0.00,L=25.00,R=25.00"
10.992,273,0,0,,,,,,,,,,10.817,0.176,MOVING,FORWARD,ACK:FORWARD,0.330,0.000,0.000,25.000,25.000,"TEL:H=0.33,E=0.00,C=0.00,L=25.00,R=25.00"
11.029,274,0,0,,,,,,,,,,11.019,0.009,MOVING,FORWARD,ACK:FORWARD,0.410,0.000,0.000,25.000,25.000,"TEL:H=0.41,E=0.00,C=0.00,L=25.00,R=25.00"
11.060,275,0,0,,,,,,,,,,11.019,0.041,MOVING,FORWARD,ACK:FORWARD,0.410,0.000,0.000,25.000,25.000,"TEL:H=0.41,E=0.00,C=0.00,L=25.00,R=25.00"
11.097,276,0,0,,,,,,,,,,11.019,0.077,MOVING,FORWARD,ACK:FORWARD,0.410,0.000,0.000,25.000,25.000,"TEL:H=0.41,E=0.00,C=0.00,L=25.00,R=25.00"
11.128,277,0,0,,,,,,,,,,11.019,0.109,MOVING,FORWARD,ACK:FORWARD,0.410,0.000,0.000,25.000,25.000,"TEL:H=0.41,E=0.00,C=0.00,L=25.00,R=25.00"
